,_id,a_nick,a_score,away,h_nick,h_score,home,playoff,season,week_e,week_s
0,5ff7dac2c8ee41edffd6155b,Danny,122.0,HTTR RGSkins,Mildred,126.0,Mildred's Redskins,0,2013,1,1
1,5ff7dac2c8ee41edffd61563,Debbie,66.0,Team Stonerock Bradford,Danny,98.0,HTTR RGSkins,0,2013,3,3
2,5ff7dac2c8ee41edffd61581,Neel,75.0,Team Reddy,Hardy,64.0,Can't Get It Up,0,2013,9,9
3,5ff7dac2c8ee41edffd61580,Danny,38.0,HTTR RGSkins,Tarpey,93.0,Happier Hour Baja Freezes,0,2013,9,9
4,5ff7dac2c8ee41edffd61568,Tommy,53.0,Eagles Will Fly,Mildred,103.0,Mildred's Redskins,0,2013,4,4
5,5ff7dac2c8ee41edffd6156a,Debbie,65.0,Team Stonerock Bradford,Bryant,-2.0,Team Sexbang,0,2013,4,4
6,5ff7dac2c8ee41edffd6156d,Bryant,0.0,Team Sexbang,Hardy,69.0,Can't Get It Up,0,2013,5,5
7,5ff7dac2c8ee41edffd61560,Hardy,60.0,Can't Get It Up,Mildred,61.0,Mildred's Redskins,0,2013,2,2
8,5ff7dac2c8ee41edffd61576,Bryant,-2.0,Team Sexbang,Tarpey,88.0,Happier Hour Baja Freezes,0,2013,7,7
9,5ff7dac2c8ee41edffd6155e,Brando,74.0,Rise Up?,Danny,112.0,HTTR RGSkins,0,2013,2,2
10,5ff7dac2c8ee41edffd6157b,Tarpey,104.0,Happier Hour Baja Freezes,Tommy,60.0,Eagles Will Fly,0,2013,8,8
11,5ff7dac2c8ee41edffd6156b,Christian,125.0,Cecil's Cargo Shorts,Neel,89.0,Team Reddy,0,2013,4,4
12,5ff7dac2c8ee41edffd6155d,Christian,102.0,Cecil's Cargo Shorts,Tarpey,50.0,Happier Hour Baja Freezes,0,2013,2,2
13,5ff7dac2c8ee41edffd61583,Bryant,0.0,Team Sexbang,Christian,102.0,Cecil's Cargo Shorts,0,2013,9,9
14,5ff7dac2c8ee41edffd61562,Mildred,68.0,Mildred's Redskins,Tarpey,92.0,Happier Hour Baja Freezes,0,2013,3,3
15,5ff7dac2c8ee41edffd61561,Bryant,5.0,Team Sexbang,Tommy,98.0,Eagles Will Fly,0,2013,2,2
16,5ff7dac2c8ee41edffd61571,Tarpey,49.0,Happier Hour Baja Freezes,Neel,110.0,Team Reddy,0,2013,6,6
17,5ff7dac2c8ee41edffd61567,Tarpey,134.0,Happier Hour Baja Freezes,Brando,107.0,Rise Up?,0,2013,4,4
18,5ff7dac2c8ee41edffd61558,Tarpey,125.0,Happier Hour Baja Freezes,Hardy,80.0,Can't Get It Up,0,2013,1,1
19,5ff7dac2c8ee41edffd6157c,Mildred,58.0,Mildred's Redskins,Neel,99.0,Team Reddy,0,2013,8,8
20,5ff7dac2c8ee41edffd61564,Tommy,96.0,Eagles Will Fly,Christian,76.0,Cecil's Cargo Shorts,0,2013,3,3
21,5ff7dac2c8ee41edffd6155f,Neel,105.0,Team Reddy,Debbie,78.0,Team Stonerock Bradford,0,2013,2,2
22,5ff7dac2c8ee41edffd61582,Mildred,64.0,Mildred's Redskins,Brando,69.0,Rise Up?,0,2013,9,9
23,5ff7dac2c8ee41edffd61586,Christian,86.0,Cecil's Cargo Shorts,Brando,86.0,Rise Up?,0,2013,10,10
24,5ff7dac2c8ee41edffd61596,Hardy,77.0,Can't Get It Up,Danny,130.0,HTTR RGSkins,0,2013,13,13
25,5ff7dac2c8ee41edffd61587,Debbie,92.0,Team Stonerock Bradford,Neel,91.0,Team Reddy,0,2013,10,10
26,5ff7dac2c8ee41edffd61595,Bryant,7.0,Team Sexbang,Mildred,56.0,Mildred's Redskins,0,2013,13,13
27,5ff7dac2c8ee41edffd61590,Tommy,23.0,Eagles Will Fly,Danny,103.0,HTTR RGSkins,0,2013,12,12
28,5ff7dac2c8ee41edffd61588,Mildred,101.0,Mildred's Redskins,Danny,77.0,HTTR RGSkins,0,2013,10,10
29,5ff7dac2c8ee41edffd61584,Tommy,66.0,Eagles Will Fly,Debbie,58.0,Team Stonerock Bradford,0,2013,9,9
30,5ff7dac2c8ee41edffd61594,Brando,106.0,Rise Up?,Tarpey,85.0,Happier Hour Baja Freezes,0,2013,13,13
31,5ff7dac2c8ee41edffd61591,Bryant,10.0,Team Sexbang,Debbie,78.0,Team Stonerock Bradford,0,2013,12,12
32,5ff7dac2c8ee41edffd61589,Tommy,54.0,Eagles Will Fly,Bryant,16.0,Team Sexbang,0,2013,10,10
33,5ff7dac2c8ee41edffd61585,Hardy,30.0,Can't Get It Up,Tarpey,84.0,Happier Hour Baja Freezes,0,2013,10,10
34,5ff7dac2c8ee41edffd6156e,Brando,121.0,Rise Up?,Mildred,61.0,Mildred's Redskins,0,2013,5,5
35,5ff7dac2c8ee41edffd61593,Neel,112.0,Team Reddy,Christian,114.0,Cecil's Cargo Shorts,0,2013,12,12
36,5ff7dac2c8ee41edffd6158f,Tarpey,93.0,Happier Hour Baja Freezes,Mildred,42.0,Mildred's Redskins,0,2013,12,12
37,5ff7dac2c8ee41edffd6158b,Danny,77.0,HTTR RGSkins,Brando,107.0,Rise Up?,0,2013,11,11
38,5ff7dac2c8ee41edffd6158d,Mildred,51.0,Mildred's Redskins,Hardy,82.0,Can't Get It Up,0,2013,11,11
39,5ff7dac2c8ee41edffd6158a,Debbie,79.0,Team Stonerock Bradford,Tarpey,96.0,Happier Hour Baja Freezes,0,2013,11,11
40,5ff7dac2c8ee41edffd6156c,Tarpey,115.0,Happier Hour Baja Freezes,Danny,85.0,HTTR RGSkins,0,2013,5,5
41,5ff7dac2c8ee41edffd61592,Brando,91.0,Rise Up?,Hardy,36.0,Can't Get It Up,0,2013,12,12
42,5ff7dac2c8ee41edffd61578,Christian,73.0,Cecil's Cargo Shorts,Mildred,82.0,Mildred's Redskins,0,2013,7,7
43,5ff7dac2c8ee41edffd61565,Hardy,62.0,Can't Get It Up,Brando,68.0,Rise Up?,0,2013,3,3
44,5ff7dac2c8ee41edffd6158e,Neel,101.0,Team Reddy,Bryant,0.0,Team Sexbang,0,2013,11,11
45,5ff7dac2c8ee41edffd6157f,Danny,56.0,HTTR RGSkins,Bryant,-2.0,Team Sexbang,0,2013,8,8
46,5ff7dac2c8ee41edffd6158c,Christian,104.0,Cecil's Cargo Shorts,Tommy,92.0,Eagles Will Fly,0,2013,11,11
47,5ff7dac2c8ee41edffd61572,Danny,64.0,HTTR RGSkins,Christian,132.0,Cecil's Cargo Shorts,0,2013,6,6
48,5ff7dac2c8ee41edffd61559,Neel,57.0,Team Reddy,Brando,76.0,Rise Up?,0,2013,1,1
49,5ff7dac2c8ee41edffd6157e,Brando,125.0,Rise Up?,Debbie,66.0,Team Stonerock Bradford,0,2013,8,8
50,5ff7dac2c8ee41edffd61573,Mildred,58.0,Mildred's Redskins,Debbie,117.0,Team Stonerock Bradford,0,2013,6,6
51,5ff7dac2c8ee41edffd61570,Christian,87.0,Cecil's Cargo Shorts,Debbie,73.0,Team Stonerock Bradford,0,2013,5,5
52,5ff7dac2c8ee41edffd61577,Neel,102.0,Team Reddy,Danny,92.0,HTTR RGSkins,0,2013,7,7
53,5ff7dac2c8ee41edffd6156f,Neel,93.0,Team Reddy,Tommy,76.0,Eagles Will Fly,0,2013,5,5
54,5ff7dac2c8ee41edffd6157d,Hardy,69.0,Can't Get It Up,Christian,86.0,Cecil's Cargo Shorts,0,2013,8,8
55,5ff7dac2c8ee41edffd6155a,Christian,106.0,Cecil's Cargo Shorts,Bryant,6.0,Team Sexbang,0,2013,1,1
56,5ff7dac2c8ee41edffd61569,Danny,116.0,HTTR RGSkins,Hardy,56.0,Can't Get It Up,0,2013,4,4
57,5ff7dac2c8ee41edffd61579,Debbie,105.0,Team Stonerock Bradford,Hardy,62.0,Can't Get It Up,0,2013,7,7
58,5ff7dac2c8ee41edffd61574,Hardy,111.0,Can't Get It Up,Tommy,72.0,Eagles Will Fly,0,2013,6,6
59,5ff7dac2c8ee41edffd6157a,Tommy,35.0,Eagles Will Fly,Brando,80.0,Rise Up?,0,2013,7,7
60,5ff7dac2c8ee41edffd6159e,Tarpey,235.0,Happier Hour Baja Freezes,Christian,163.0,Cecil's Cargo Shorts,1,2013,17,16
61,5ff7dac2c8ee41edffd6159f,Neel,159.0,Team Reddy,Brando,148.0,Rise Up?,2,2013,17,16
62,5ff7dac2c8ee41edffd615a0,Debbie,205.0,Team Stonerock Bradford,Danny,131.0,HTTR RGSkins,2,2013,17,16
63,5ff7dac2c8ee41edffd6159b,Mildred,131.0,Mildred's Redskins,Danny,154.0,HTTR RGSkins,2,2013,15,14
64,5ff7dac2c8ee41edffd61575,Brando,45.0,Rise Up?,Bryant,6.0,Team Sexbang,0,2013,6,6
65,5ff7dac2c8ee41edffd6159a,Neel,204.0,Team Reddy,Christian,263.0,Cecil's Cargo Shorts,1,2013,15,14
66,5ff7dac2c8ee41edffd61599,Tarpey,218.0,Happier Hour Baja Freezes,Brando,214.0,Rise Up?,1,2013,15,14
67,5ff7dac2c8ee41edffd6159c,Tommy,152.0,Eagles Will Fly,Debbie,165.0,Team Stonerock Bradford,2,2013,15,14
68,5ff7dac2c8ee41edffd61598,Debbie,88.0,Team Stonerock Bradford,Christian,118.0,Cecil's Cargo Shorts,0,2013,13,13
69,5ff7dac2c8ee41edffd6159d,Tommy,152.0,Eagles Will Fly,Debbie,165.0,Team Stonerock Bradford,2,2013,15,14
70,5ff7dac2c8ee41edffd61597,Tommy,44.0,Eagles Will Fly,Neel,94.0,Team Reddy,0,2013,13,13
71,5ff7dac2c8ee41edffd615a2,Bryant,4.0,Team Sexbang,Tommy,173.0,Eagles Will Fly,2,2013,17,16
72,5ff7dac2c8ee41edffd615a5,Ben,56.0,beckley poopers,Kindy,108.0,EdelMAN HE'S FINE!,0,2014,1,1
73,5ff7dac2c8ee41edffd615a1,Hardy,102.0,Can't Get It Up,Mildred,135.0,Mildred's Redskins,2,2013,17,16
74,5ff7dac2c8ee41edffd615ac,Conti,80.0,VA Beach Warriors,Mildred,98.0,Mildred's Redskins,0,2014,2,2
75,5ff7dac2c8ee41edffd615ad,Arthur,68.0,Winners Get Wings,Tommy,63.0,Eagles Will Fly,0,2014,2,2
76,5ff7dac2c8ee41edffd615a8,Tommy,74.0,Eagles Will Fly,Stephanie,76.0,team sneup,0,2014,1,1
77,5ff7dac2c8ee41edffd615aa,Tarpey,103.0,Happier Hour Baja Freezes,Ben,88.0,beckley poopers,0,2014,2,2
78,5ff7dac2c8ee41edffd615ab,Samik,50.0,Revis Island Manning Mashers,Kindy,125.0,EdelMAN HE'S FINE!,0,2014,2,2
79,5ff7dac2c8ee41edffd61566,Bryant,-2.0,Team Sexbang,Neel,82.0,Team Reddy,0,2013,3,3
80,5ff7dac2c8ee41edffd6155c,Debbie,123.0,Team Stonerock Bradford,Tommy,125.0,Eagles Will Fly,0,2013,1,1
81,5ff7dac2c8ee41edffd615ca,Kindy,61.0,EdelMAN HE'S FINE!,Tommy,21.0,Eagles Will Fly,0,2014,7,7
82,5ff7dac2c8ee41edffd615b8,Stephanie,116.0,team sneup,Mildred,85.0,Mildred's Redskins,0,2014,4,4
83,5ff7dac2c8ee41edffd615b7,Sendzik,100.0,Injured Like A Montee Ball,Tarpey,82.0,Happier Hour Baja Freezes,0,2014,4,4
84,5ff7dac2c8ee41edffd615b5,Kindy,80.0,EdelMAN HE'S FINE!,Brando,64.0,Rise Up?,0,2014,4,4
85,5ff7dac2c8ee41edffd615cc,Brando,106.0,Rise Up?,Debski,82.0,Rock Lobsters,0,2014,7,7
86,5ff7dac2c8ee41edffd615a4,Sendzik,106.0,Injured Like A Montee Ball,Samik,72.0,Revis Island Manning Mashers,0,2014,1,1
87,5ff7dac2c8ee41edffd615c4,Tommy,72.0,Eagles Will Fly,Ben,108.0,beckley poopers,0,2014,6,6
88,5ff7dac2c8ee41edffd615b6,Ben,66.0,beckley poopers,Samik,68.0,Revis Island Manning Mashers,0,2014,4,4
89,5ff7dac2c8ee41edffd615b4,Debski,101.0,Rock Lobsters,Arthur,51.0,Winners Get Wings,0,2014,3,3
90,5ff7dac2c8ee41edffd615c9,Ben,88.0,beckley poopers,Conti,70.0,VA Beach Warriors,0,2014,7,7
91,5ff7dac2c8ee41edffd615c5,Stephanie,82.0,team sneup,Kindy,94.0,EdelMAN HE'S FINE!,0,2014,6,6
92,5ff7dac2c8ee41edffd615bf,Arthur,73.0,Winners Get Wings,Stephanie,79.0,team sneup,0,2014,5,5
93,5ff7dac2c8ee41edffd615c8,Sendzik,70.0,Injured Like A Montee Ball,Arthur,86.0,Winners Get Wings,0,2014,7,7
94,5ff7dac2c8ee41edffd615c3,Conti,56.0,VA Beach Warriors,Sendzik,55.0,Injured Like A Montee Ball,0,2014,6,6
95,5ff7dac2c8ee41edffd615cb,Samik,118.0,Revis Island Manning Mashers,Stephanie,107.0,team sneup,0,2014,7,7
96,5ff7dac2c8ee41edffd615b9,Tommy,69.0,Eagles Will Fly,Debski,50.0,Rock Lobsters,0,2014,4,4
97,5ff7dac2c8ee41edffd615a3,Brando,95.0,Rise Up?,Tarpey,104.0,Happier Hour Baja Freezes,0,2014,1,1
98,5ff7dac2c8ee41edffd615c2,Arthur,91.0,Winners Get Wings,Tarpey,91.0,Happier Hour Baja Freezes,0,2014,6,6
99,5ff7dac2c8ee41edffd615bb,Brando,105.0,Rise Up?,Samik,86.0,Revis Island Manning Mashers,0,2014,5,5
100,5ff7dac2c8ee41edffd615be,Mildred,67.0,Mildred's Redskins,Debski,78.0,Rock Lobsters,0,2014,5,5
101,5ff7dac2c8ee41edffd615c7,Tarpey,77.0,Happier Hour Baja Freezes,Mildred,87.0,Mildred's Redskins,0,2014,7,7
102,5ff7dac2c8ee41edffd615c6,Debski,93.0,Rock Lobsters,Samik,105.0,Revis Island Manning Mashers,0,2014,6,6
103,5ff7dac2c8ee41edffd615ce,Arthur,96.0,Winners Get Wings,Ben,112.0,beckley poopers,0,2014,8,8
104,5ff7dac2c8ee41edffd615dd,Stephanie,84.0,team sneup,Sendzik,88.0,Injured Like A Montee Ball,0,2014,10,10
105,5ff7dac2c8ee41edffd615d9,Mildred,108.0,Mildred's Redskins,Kindy,59.0,EdelMAN HE'S FINE!,0,2014,10,10
106,5ff7dac2c8ee41edffd615d4,Kindy,90.0,EdelMAN HE'S FINE!,Arthur,59.0,Winners Get Wings,0,2014,9,9
107,5ff7dac2c8ee41edffd615d6,Brando,81.0,Rise Up?,Tommy,46.0,Eagles Will Fly,0,2014,9,9
108,5ff7dac2c8ee41edffd615da,Arthur,76.0,Winners Get Wings,Samik,105.0,Revis Island Manning Mashers,0,2014,10,10
109,5ff7dac2c8ee41edffd615e6,Tarpey,101.0,Happier Hour Baja Freezes,Arthur,75.0,Winners Get Wings,0,2014,12,12
110,5ff7dac2c8ee41edffd615d2,Debski,143.0,Rock Lobsters,Tarpey,95.0,Happier Hour Baja Freezes,0,2014,8,8
111,5ff7dac2c8ee41edffd615de,Debski,68.0,Rock Lobsters,Ben,110.0,beckley poopers,0,2014,10,10
112,5ff7dac2c8ee41edffd615dc,Tommy,100.0,Eagles Will Fly,Tarpey,126.0,Happier Hour Baja Freezes,0,2014,10,10
113,5ff7dac2c8ee41edffd615d7,Tarpey,125.0,Happier Hour Baja Freezes,Stephanie,32.0,team sneup,0,2014,9,9
114,5ff7dac2c8ee41edffd615d3,Ben,77.0,beckley poopers,Mildred,94.0,Mildred's Redskins,0,2014,9,9
115,5ff7dac2c8ee41edffd615e3,Ben,96.0,beckley poopers,Stephanie,96.0,team sneup,0,2014,11,11
116,5ff7dac2c8ee41edffd615e4,Kindy,110.0,EdelMAN HE'S FINE!,Debski,79.0,Rock Lobsters,0,2014,11,11
117,5ff7dac2c8ee41edffd615e2,Sendzik,41.0,Injured Like A Montee Ball,Tommy,33.0,Eagles Will Fly,0,2014,11,11
118,5ff7dac2c8ee41edffd615e7,Sendzik,105.0,Injured Like A Montee Ball,Conti,60.0,VA Beach Warriors,0,2014,12,12
119,5ff7dac2c8ee41edffd615d1,Stephanie,91.0,team sneup,Brando,115.0,Rise Up?,0,2014,8,8
120,5ff7dac2c8ee41edffd615db,Conti,86.0,VA Beach Warriors,Brando,88.0,Rise Up?,0,2014,10,10
121,5ff7dac2c8ee41edffd615e0,Brando,107.0,Rise Up?,Arthur,79.0,Winners Get Wings,0,2014,11,11
122,5ff7dac2c8ee41edffd615d8,Sendzik,112.0,Injured Like A Montee Ball,Debski,102.0,Rock Lobsters,0,2014,9,9
123,5ff7dac2c8ee41edffd615df,Samik,83.0,Revis Island Manning Mashers,Mildred,71.0,Mildred's Redskins,0,2014,11,11
124,5ff7dac2c8ee41edffd615e5,Brando,129.0,Rise Up?,Mildred,55.0,Mildred's Redskins,0,2014,12,12
125,5ff7dac2c8ee41edffd615e1,Tarpey,108.0,Happier Hour Baja Freezes,Conti,90.0,VA Beach Warriors,0,2014,11,11
126,5ff7dac2c8ee41edffd615d5,Samik,108.0,Revis Island Manning Mashers,Conti,104.0,VA Beach Warriors,0,2014,9,9
127,5ff7dac2c8ee41edffd615ba,Conti,123.0,VA Beach Warriors,Arthur,105.0,Winners Get Wings,0,2014,4,4
128,5ff7dac2c8ee41edffd615a9,Sendzik,80.0,Injured Like A Montee Ball,Brando,61.0,Rise Up?,0,2014,2,2
129,5ff7dac2c8ee41edffd615fc,Tommy,127.0,Eagles Will Fly,Conti,107.0,VA Beach Warriors,2,2014,17,16
130,5ff7dac2c8ee41edffd615fb,Arthur,152.0,Winners Get Wings,Ben,164.0,beckley poopers,2,2014,17,16
131,5ff7dac2c8ee41edffd615ef,Stephanie,84.0,team sneup,Samik,117.0,Revis Island Manning Mashers,0,2014,13,13
132,5ff7dac2c8ee41edffd615b0,Kindy,74.0,EdelMAN HE'S FINE!,Sendzik,49.0,Injured Like A Montee Ball,0,2014,3,3
133,5ff7dac2c8ee41edffd615a6,Mildred,83.0,Mildred's Redskins,Arthur,63.0,Winners Get Wings,0,2014,1,1
134,5ff7dac2c8ee41edffd615fa,Debski,173.0,Rock Lobsters,Mildred,143.0,Mildred's Redskins,2,2014,17,16
135,5ff7dac2c8ee41edffd615f0,Debski,117.0,Rock Lobsters,Brando,122.0,Rise Up?,0,2014,13,13
136,5ff7dac2c8ee41edffd615fd,Tommy,88.0,Eagles Will Fly,mballen,63.0,Team Catch the Dream,0,2015,1,1
137,5ff7dac2c8ee41edffd615f8,Sendzik,148.0,Injured Like A Montee Ball,Samik,134.0,Revis Island Manning Mashers,2,2014,17,16
138,5ff7dac2c8ee41edffd615f2,Kindy,171.0,EdelMAN HE'S FINE!,Samik,159.0,Revis Island Manning Mashers,1,2014,15,14
139,5ff7dac2c8ee41edffd615f9,Stephanie,201.0,team sneup,Tarpey,155.0,Happier Hour Baja Freezes,2,2014,17,16
140,5ff7dac2c8ee41edffd615eb,Mildred,65.0,Mildred's Redskins,Tarpey,53.0,Happier Hour Baja Freezes,0,2014,13,13
141,5ff7dac2c8ee41edffd615e9,Kindy,87.0,EdelMAN HE'S FINE!,Stephanie,59.0,team sneup,0,2014,12,12
142,5ff7dac2c8ee41edffd615ed,Conti,83.0,VA Beach Warriors,Ben,128.0,beckley poopers,0,2014,13,13
143,5ff7dac2c8ee41edffd615f5,Debski,190.0,Rock Lobsters,Conti,139.0,VA Beach Warriors,2,2014,15,14
144,5ff7dac2c8ee41edffd615e8,Ben,130.0,beckley poopers,Tommy,72.0,Eagles Will Fly,0,2014,12,12
145,5ff7dac2c8ee41edffd615ec,Arthur,64.0,Winners Get Wings,Sendzik,98.0,Injured Like A Montee Ball,0,2014,13,13
146,5ff7dac2c8ee41edffd615ea,Samik,95.0,Revis Island Manning Mashers,Debski,87.0,Rock Lobsters,0,2014,12,12
147,5ff7dac2c8ee41edffd615f6,Tommy,82.0,Eagles Will Fly,Arthur,128.0,Winners Get Wings,2,2014,15,14
148,5ff7dac2c8ee41edffd615fe,Tarpey,52.0,Happier Hour Baja Freezes,Kindy,87.0,Brady's Balls: Truly Inflated,0,2015,1,1
149,5ff7dac2c8ee41edffd615f3,Mildred,140.0,Mildred's Redskins,Tarpey,160.0,Happier Hour Baja Freezes,2,2014,15,14
150,5ff7dac2c8ee41edffd615f4,Stephanie,209.0,team sneup,Ben,194.0,beckley poopers,2,2014,15,14
151,5ff7dac2c8ee41edffd615ee,Tommy,83.0,Eagles Will Fly,Kindy,86.0,EdelMAN HE'S FINE!,0,2014,13,13
152,5ff7dac2c8ee41edffd615f7,Kindy,151.0,EdelMAN HE'S FINE!,Brando,190.0,Rise Up?,1,2014,17,16
153,5ff7dac2c8ee41edffd615f1,Sendzik,195.0,Injured Like A Montee Ball,Brando,223.0,Rise Up?,1,2014,15,14
154,5ff7dac2c8ee41edffd615cd,Mildred,75.0,Mildred's Redskins,Sendzik,89.0,Injured Like A Montee Ball,0,2014,8,8
155,5ff7dac2c8ee41edffd615ff,Sendzik,60.0,RowdyRuff Boys,Samik,100.0,Brady's Balls Brigade,0,2015,1,1
156,5ff7dac2c8ee41edffd615d0,Tommy,70.0,Eagles Will Fly,Samik,123.0,Revis Island Manning Mashers,0,2014,8,8
157,5ff7dac2c8ee41edffd61606,Tommy,66.0,Eagles Will Fly,Debski,110.0,I Dont Know What I'm doing,0,2015,2,2
158,5ff7dac2c8ee41edffd61600,Ben,80.0,beckley poopers,Patrick,76.0,Rainelle Rangers,0,2015,1,1
159,5ff7dac2c8ee41edffd61608,Samik,124.0,Brady's Balls Brigade,Fonti,63.0,WE TALKING ABOUT PLAYOFFS,0,2015,2,2
160,5ff7dac2c8ee41edffd6160a,Mildred,76.0,Mildred's Redskins,Frank,53.0,Kush Gordon,0,2015,2,2
161,5ff7dac2c8ee41edffd6160c,Conti,77.0,VA Beach Warriors,Tarpey,67.0,Happier Hour Baja Freezes,0,2015,3,3
162,5ff7dac2c8ee41edffd615af,Brando,92.0,Rise Up?,Ben,61.0,beckley poopers,0,2014,3,3
163,5ff7dac2c8ee41edffd615c0,Conti,69.0,VA Beach Warriors,Tommy,86.0,Eagles Will Fly,0,2014,5,5
164,5ff7dac2c8ee41edffd61616,Sendzik,67.0,RowdyRuff Boys,Mildred,74.0,Mildred's Redskins,0,2015,4,4
165,5ff7dac2c8ee41edffd61604,Sendzik,78.0,RowdyRuff Boys,Tarpey,64.0,Happier Hour Baja Freezes,0,2015,2,2
166,5ff7dac2c8ee41edffd61601,Debski,101.0,I Dont Know What I'm doing,Mildred,82.0,Mildred's Redskins,0,2015,1,1
167,5ff7dac2c8ee41edffd61609,Patrick,90.0,Rainelle Rangers,Brando,94.0,Rise Up?,0,2015,2,2
168,5ff7dac2c8ee41edffd61603,Fonti,91.0,WE TALKING ABOUT PLAYOFFS,Frank,79.0,Kush Gordon,0,2015,1,1
169,5ff7dac2c8ee41edffd61605,mballen,89.0,Team Catch the Dream,Ben,110.0,beckley poopers,0,2015,2,2
170,5ff7dac2c8ee41edffd61607,Kindy,67.0,Brady's Balls: Truly Inflated,Conti,67.0,VA Beach Warriors,0,2015,2,2
171,5ff7dac2c8ee41edffd6160b,Debski,151.0,I Dont Know What I'm doing,Ben,129.0,beckley poopers,0,2015,3,3
172,5ff7dac2c8ee41edffd61602,Conti,75.0,VA Beach Warriors,Brando,116.0,Rise Up?,0,2015,1,1
173,5ff7dac2c8ee41edffd615bd,Sendzik,69.0,Injured Like A Montee Ball,Ben,66.0,beckley poopers,0,2014,5,5
174,5ff7dac2c8ee41edffd615cf,Conti,96.0,VA Beach Warriors,Kindy,75.0,EdelMAN HE'S FINE!,0,2014,8,8
175,5ff7dac2c8ee41edffd615ae,Debski,96.0,Rock Lobsters,Stephanie,100.0,team sneup,0,2014,2,2
176,5ff7dac2c8ee41edffd615bc,Tarpey,87.0,Happier Hour Baja Freezes,Kindy,76.0,EdelMAN HE'S FINE!,0,2014,5,5
177,5ff7dac2c8ee41edffd615b3,Stephanie,84.0,team sneup,Conti,80.0,VA Beach Warriors,0,2014,3,3
178,5ff7dac2c8ee41edffd615b2,Mildred,104.0,Mildred's Redskins,Tommy,57.0,Eagles Will Fly,0,2014,3,3
179,5ff7dac2c8ee41edffd615c1,Mildred,61.0,Mildred's Redskins,Brando,75.0,Rise Up?,0,2014,6,6
180,5ff7dac2c8ee41edffd615b1,Samik,89.0,Revis Island Manning Mashers,Tarpey,87.0,Happier Hour Baja Freezes,0,2014,3,3
181,5ff7dac2c8ee41edffd615a7,Conti,88.0,VA Beach Warriors,Debski,61.0,Rock Lobsters,0,2014,1,1
182,5ff7dac2c8ee41edffd61632,Patrick,110.0,Rainelle Rangers,Frank,67.0,Kush Gordon,0,2015,8,8
183,5ff7dac2c8ee41edffd61631,Brando,99.0,Rise Up?,Fonti,105.0,WE TALKING ABOUT PLAYOFFS,0,2015,8,8
184,5ff7dac2c8ee41edffd6162f,Ben,40.0,beckley poopers,Sendzik,52.0,RowdyRuff Boys,0,2015,8,8
185,5ff7dac2c8ee41edffd61625,Ben,94.0,beckley poopers,Tarpey,47.0,Happier Hour Baja Freezes,0,2015,6,6
186,5ff7dac2c8ee41edffd61610,Patrick,76.0,Rainelle Rangers,Kindy,84.0,Brady's Balls: Truly Inflated,0,2015,3,3
187,5ff7dac2c8ee41edffd61634,mballen,90.0,Team Catch the Dream,Samik,111.0,Brady's Balls Brigade,0,2015,8,8
188,5ff7dac2c8ee41edffd6161a,Patrick,50.0,Rainelle Rangers,Conti,90.0,VA Beach Warriors,0,2015,5,5
189,5ff7dac2c8ee41edffd61628,mballen,101.0,Team Catch the Dream,Patrick,46.0,Rainelle Rangers,0,2015,7,7
190,5ff7dac2c8ee41edffd61615,Tarpey,56.0,Happier Hour Baja Freezes,Patrick,68.0,Rainelle Rangers,0,2015,4,4
191,5ff7dac2c8ee41edffd61611,Mildred,82.0,Mildred's Redskins,Samik,101.0,Brady's Balls Brigade,0,2015,3,3
192,5ff7dac2c8ee41edffd6161d,Samik,85.0,Brady's Balls Brigade,Debski,83.0,I Dont Know What I'm doing,0,2015,5,5
193,5ff7dac2c8ee41edffd6161e,mballen,114.0,Team Catch the Dream,Tarpey,48.0,Happier Hour Baja Freezes,0,2015,5,5
194,5ff7dac2c8ee41edffd6162a,Tarpey,62.0,Happier Hour Baja Freezes,Brando,53.0,Rise Up?,0,2015,7,7
195,5ff7dac2c8ee41edffd61620,Mildred,66.0,Mildred's Redskins,Patrick,51.0,Rainelle Rangers,0,2015,6,6
196,5ff7dac2c8ee41edffd6162d,Debski,69.0,I Dont Know What I'm doing,Fonti,82.0,WE TALKING ABOUT PLAYOFFS,0,2015,7,7
197,5ff7dac2c8ee41edffd61635,Tommy,80.0,Eagles Will Fly,Ben,95.0,beckley poopers,0,2015,9,9
198,5ff7dac2c8ee41edffd61629,Tommy,37.0,Eagles Will Fly,Mildred,82.0,Mildred's Redskins,0,2015,7,7
199,5ff7dac2c8ee41edffd61627,Samik,119.0,Brady's Balls Brigade,Kindy,59.0,Brady's Balls: Truly Inflated,0,2015,7,7
200,5ff7dac2c8ee41edffd6160d,Fonti,129.0,WE TALKING ABOUT PLAYOFFS,Sendzik,95.0,RowdyRuff Boys,0,2015,3,3
201,5ff7dac2c8ee41edffd6161f,Tommy,97.0,Eagles Will Fly,Sendzik,95.0,RowdyRuff Boys,0,2015,5,5
202,5ff7dac2c8ee41edffd61614,Debski,63.0,I Dont Know What I'm doing,Frank,84.0,Kush Gordon,0,2015,4,4
203,5ff7dac2c8ee41edffd61618,Tommy,52.0,Eagles Will Fly,Samik,87.0,Brady's Balls Brigade,0,2015,4,4
204,5ff7dac2c8ee41edffd6162c,Ben,106.0,beckley poopers,Conti,101.0,VA Beach Warriors,0,2015,7,7
