,_id,bracket,flavor
2023,605278c3381a7936e9a964d0,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'LIBRTY', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'UCLA', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'TXTECH', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'WVIR', '52': 'HOU', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'VILL', '58': 'OHIOST', '59': 'ILL', '60': 'WVIR', '61': 'IOWA', '62': 'MICH', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'ILL'}",mild
2024,60527acc381a7936e9a964d1,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'NTX', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'LSU', '42': 'COL', '43': 'BYU', '44': 'UCONN', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'WVIR', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'COL', '56': 'UCONN', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'COL', '63': 'WISC', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",medium
2025,60527b1b381a7936e9a964d2,"{'01': 'DRAKE', '02': 'MST', '03': 'NORFST', '04': 'TXS', '05': 'GNZG', '06': 'OKL', '07': 'USCB', '08': 'OHIO', '09': 'USC', '10': 'KAN', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'GEORGE', '16': 'NCG', '17': 'MST', '18': 'TX', '19': 'MARY', '20': 'IONA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SDST', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'USCB', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'NCG', '43': 'TX', '44': 'MARY', '45': 'NCAR', '46': 'PUR', '47': 'ARK', '48': 'VTECH', '49': 'GTECH', '50': 'TENN', '51': 'WVIR', '52': 'HOU', '53': 'GNZG', '54': 'KAN', '55': 'MICH', '56': 'MARY', '57': 'PUR', '58': 'ARK', '59': 'TENN', '60': 'WVIR', '61': 'GNZG', '62': 'MICH', '63': 'PUR', '64': 'TENN', '65': 'MICH', '66': 'PUR', '67': 'MICH'}",max
2026,60527b2c381a7936e9a964d3,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'BYU', '44': 'ALA', '45': 'NCAR', '46': 'VILL', '47': 'TXTECH', '48': 'VTECH', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'FLST', '56': 'BYU', '57': 'VILL', '58': 'TXTECH', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'BYU', '63': 'VILL', '64': 'ILL', '65': 'IOWA', '66': 'VILL', '67': 'VILL'}",max
2027,60527e92381a7936e9a964d4,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'MICH', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'OHIOST', '67': 'IOWA'}",none
2028,60527eb0381a7936e9a964d5,"{'01': 'WICHST', '02': 'UCLA', '03': 'APPLST', '04': 'TXS', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'NCG', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'NCAR', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'NCG', '43': 'BYU', '44': 'MARY', '45': 'NCAR', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'SYRA', '52': 'HOU', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'BYU', '57': 'NCAR', '58': 'ARK', '59': 'ILL', '60': 'HOU', '61': 'GNZG', '62': 'MICH', '63': 'ARK', '64': 'ILL', '65': 'GNZG', '66': 'ILL', '67': 'ILL'}",medium
2029,60527f20381a7936e9a964d6,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'MICH', '63': 'WISC', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'ILL'}",none
2030,60527f64381a7936e9a964d7,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'HOU', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'MARY', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'OHIOST', '67': 'IOWA'}",none
2031,60527f76381a7936e9a964d8,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'TXS', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'LIBRTY', '33': 'SYRA', '34': 'MHST', '35': 'CLMSN', '36': 'HOU', '37': 'OKL', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'UCLA', '44': 'UCONN', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'FL', '49': 'ILL', '50': 'TENN', '51': 'SYRA', '52': 'CLMSN', '53': 'OKL', '54': 'USC', '55': 'MICH', '56': 'UCLA', '57': 'VILL', '58': 'ARK', '59': 'ILL', '60': 'SYRA', '61': 'USC', '62': 'MICH', '63': 'ARK', '64': 'ILL', '65': 'MICH', '66': 'ILL', '67': 'ILL'}",max
2032,60527f8c381a7936e9a964d9,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'SYRA', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'MARY', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",none
2033,60528072381d36eb12a964c6,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'UCLA', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'VILL', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'MARY', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",none
2034,605280d9381a7936e9a964da,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'VCU', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'UCONN', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'NTX', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'LIBRTY', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'DRAKE', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'TX', '44': 'UCONN', '45': 'WISC', '46': 'NTX', '47': 'ARK', '48': 'OHIOST', '49': 'GTECH', '50': 'TENN', '51': 'SYRA', '52': 'HOU', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'UCONN', '57': 'WISC', '58': 'OHIOST', '59': 'GTECH', '60': 'HOU', '61': 'IOWA', '62': 'UCONN', '63': 'WISC', '64': 'GTECH', '65': 'IOWA', '66': 'GTECH', '67': 'GTECH'}",medium
2035,605280e9381a7936e9a964db,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OREGST', '51': 'SYRA', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'VIR', '62': 'MARY', '63': 'WISC', '64': 'RUTGER', '65': 'MARY', '66': 'WISC', '67': 'MARY'}",medium
2036,605280f5381a7936e9a964dc,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'UCLA', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'MICH', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'ILL'}",none
2037,60528140381d36eb12a964c7,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'MARY', '45': 'WISC', '46': 'PUR', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'HOU', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'SYRA', '61': 'IOWA', '62': 'MARY', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'OHIOST', '67': 'IOWA'}",none
2038,6052814f381d36eb12a964c8,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'UCLA', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'SYRA', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'MICH', '63': 'OHIOST', '64': 'ILL', '65': 'IOWA', '66': 'OHIOST', '67': 'IOWA'}",none
2039,60528175381a7936e9a964dd,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'DRAKE', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'STBON', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'TXTECH', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'HOU', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'OHIOST', '59': 'ILL', '60': 'HOU', '61': 'IOWA', '62': 'MICH', '63': 'WISC', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",mild
2040,605281d1381a7936e9a964de,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'OHIO', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'NCG', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'LIBRTY', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'CREIGH', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'BYU', '44': 'ALA', '45': 'BAYL', '46': 'VILL', '47': 'TXTECH', '48': 'OHIOST', '49': 'GTECH', '50': 'OREGST', '51': 'WVIR', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'BYU', '57': 'VILL', '58': 'OHIOST', '59': 'GTECH', '60': 'WVIR', '61': 'GNZG', '62': 'MICH', '63': 'VILL', '64': 'GTECH', '65': 'GNZG', '66': 'GTECH', '67': 'GNZG'}",medium
2041,605281dc381a7936e9a964df,"{'01': 'DRAKE', '02': 'UCLA', '03': 'APPLST', '04': 'TXS', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'GTECH', '31': 'OREGST', '32': 'OKST', '33': 'SYRA', '34': 'MHST', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'USC', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'TX', '44': 'MARY', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'OKST', '51': 'SYRA', '52': 'RUTGER', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'MARY', '57': 'WISC', '58': 'ARK', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'MARY', '63': 'WISC', '64': 'ILL', '65': 'IOWA', '66': 'WISC', '67': 'IOWA'}",mild
2042,605281e5381a7936e9a964e0,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'OKL', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'GEORGE', '16': 'FLST', '17': 'MST', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'TXTECH', '26': 'ARK', '27': 'FL', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'FLST', '43': 'TX', '44': 'MARY', '45': 'BAYL', '46': 'VILL', '47': 'TXTECH', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'WVIR', '52': 'HOU', '53': 'GNZG', '54': 'IOWA', '55': 'MICH', '56': 'TX', '57': 'BAYL', '58': 'OHIOST', '59': 'ILL', '60': 'WVIR', '61': 'GNZG', '62': 'MICH', '63': 'OHIOST', '64': 'ILL', '65': 'MICH', '66': 'OHIOST', '67': 'OHIOST'}",mild
2043,60528218381a7936e9a964e1,"{'01': 'DRAKE', '02': 'MST', '03': 'APPLST', '04': 'MSTM', '05': 'GNZG', '06': 'MISSR', '07': 'CREIGH', '08': 'VIR', '09': 'USC', '10': 'KAN', '11': 'ORE', '12': 'IOWA', '13': 'MICH', '14': 'LSU', '15': 'COL', '16': 'FLST', '17': 'BYU', '18': 'TX', '19': 'MARY', '20': 'ALA', '21': 'BAYL', '22': 'WISC', '23': 'VILL', '24': 'PUR', '25': 'UTAHST', '26': 'ARK', '27': 'VTECH', '28': 'OHIOST', '29': 'ILL', '30': 'LOYCH', '31': 'TENN', '32': 'OKST', '33': 'SYRA', '34': 'WVIR', '35': 'RUTGER', '36': 'HOU', '37': 'GNZG', '38': 'VIR', '39': 'KAN', '40': 'IOWA', '41': 'MICH', '42': 'COL', '43': 'TX', '44': 'ALA', '45': 'WISC', '46': 'VILL', '47': 'ARK', '48': 'OHIOST', '49': 'ILL', '50': 'TENN', '51': 'WVIR', '52': 'RUTGER', '53': 'VIR', '54': 'IOWA', '55': 'MICH', '56': 'TX', '57': 'VILL', '58': 'OHIOST', '59': 'ILL', '60': 'RUTGER', '61': 'IOWA', '62': 'MICH', '63': 'VILL', '64': 'ILL', '65': 'IOWA', '66': 'ILL', '67': 'IOWA'}",mild
