,_id,away_key,home_key,home_win_chance_max,home_win_chance_median,home_win_chance_medium,home_win_chance_mild,max_margin_bottom,max_margin_top,median_margin,median_margin_bottom,median_margin_top,medium_margin_bottom,medium_margin_top,mild_margin_bottom,mild_margin_top,season
1235,604ee82d7343ece395f92ab9,ORAL,LIBRTY,0.572,0.7787610619469026,0.5878712871287128,0.6536964980544747,-47,48,3,-2,7,-16,22,-7,13,2021
1236,604ee83246047f6a29e0cb8f,ORAL,SYRA,0.756,1.0,0.8196517412935324,1.0,-36,60,11,7,14,-8,30,1,20,2021
1237,604ee85b885ef364ac1eece4,ORAL,MHST,0.468,0.3900414937759336,0.45965770171149145,0.43664717348927873,-49,41,-2,-6,3,-20,17,-12,8,2021
1238,604ee85c06cbaf2d89db945d,ORAL,CLVST,0.309,0.0,0.2714987714987715,0.1470019342359768,-49,47,-8,-12,-4,-27,12,-17,3,2021
1239,604ee86d218e0f290eafdabe,ORAL,UCLA,0.629,1.0,0.6572827417380661,0.7318007662835249,-41,53,6,2,9,-12,24,-5,15,2021
1240,604ee87f68bad4c1e0ff0db0,ORAL,TXS,0.107,0.0,0.02912621359223301,0.0,-67,22,-18,-22,-14,-38,1,-28,-8,2021
1241,604ee888064ea3d113421e50,ORAL,RUTGER,0.75,1.0,0.8094059405940595,1.0,-49,58,10,6,13,-9,28,1,19,2021
1242,604ee88a63eaa7765ecf3397,ORAL,DRAKE,0.64,1.0,0.6745049504950495,0.783203125,-39,47,5,2,9,-14,24,-5,15,2021
1243,604ee8a06a788db77527654e,ORAL,APPLST,0.306,0.0,0.25930521091811415,0.12548262548262548,-51,39,-7,-11,-3,-27,12,-17,3,2021
1244,604ee8a634ebea6ab47ec59c,ORAL,CREIGH,0.767,1.0,0.8279702970297029,1.0,-34,53,11,8,14,-10,29,1,21,2021
1245,604ee8be19c38afc7133e3d3,ORAL,GNZG,0.804,1.0,0.8720787207872078,1.0,-37,56,14,9,18,-6,32,3,24,2021
1246,604ee8cfe323f8c4b7a66b6f,ORAL,USC,0.745,1.0,0.8024691358024691,0.950381679389313,-42,56,10,6,13,-10,27,-1,18,2021
1247,604ee8ec30e94052f93b6a66,ORAL,KAN,0.752,1.0,0.814214463840399,1.0,-44,65,10,7,14,-10,28,1,20,2021
1248,604ee8efb0c99457d51466f4,ORAL,VIR,0.815,1.0,0.8880688806888068,1.0,-38,52,13,10,17,-6,32,4,23,2021
1249,604ee90017ee14c15310f12b,ORAL,ORE,0.731,1.0,0.7838509316770186,0.9524714828897338,-34,55,9,5,12,-10,26,-1,18,2021
1250,604ee90243cc245f245c1dfb,ORAL,MICH,0.818,1.0,0.8944099378881988,1.0,-46,67,14,11,18,-5,33,4,25,2021
1251,604ee909d5771a2b06f79e0b,ORAL,OKL,0.689,1.0,0.7268292682926829,0.8644400785854617,-35,52,8,4,11,-14,26,-3,17,2021
1252,604ee922846b888c6d250c2e,ORAL,IOWA,0.911,1.0,1.0,1.0,-37,65,21,17,25,2,39,11,30,2021
1253,604ee923b1ae8f3c65bc5455,ORAL,LSU,0.801,1.0,0.8762376237623762,1.0,-30,61,13,9,17,-7,32,3,23,2021
1254,604ee93779f0378ed4e45760,ORAL,TX,0.63,1.0,0.6650185414091471,0.7662835249042146,-42,53,6,2,10,-14,26,-5,17,2021
1255,604ee937b46b3b8f16e28b78,ORAL,FLST,0.6,1.0,0.6265508684863523,0.6830188679245283,-46,49,4,1,7,-16,22,-7,13,2021
1256,604ee948dd007997c144c4ba,ORAL,BYU,0.686,1.0,0.7320987654320987,0.8428030303030303,-44,53,8,4,12,-12,27,-3,18,2021
1257,604ee94abcc2efd67b69d4c2,ORAL,UCONN,0.568,0.8443396226415094,0.5838509316770186,0.6351851851851852,-46,46,3,-1,6,-16,20,-7,12,2021
1258,604ee9565a0a9cf0e7e64ff5,ORAL,COL,0.701,1.0,0.7481572481572482,0.8831417624521073,-41,51,8,4,11,-11,27,-3,18,2021
1259,604ee9776631cba208a4a0b4,ORAL,ALA,0.66,1.0,0.6943069306930693,0.7980952380952381,-52,52,7,3,10,-13,27,-5,18,2021
1260,604ee985fe67c57c73e8a5df,ORAL,VILL,0.744,1.0,0.7995049504950495,0.9603024574669187,-49,67,10,6,14,-10,29,-1,20,2021
1261,604ee98f1f11589c151b6fc6,ORAL,PUR,0.744,1.0,0.80545229244114,0.9573643410852714,-40,55,10,6,14,-9,29,-1,20,2021
1262,604ee990fe569958bc37f7e7,ORAL,NCAR,0.635,1.0,0.6699266503667481,0.7582846003898636,-37,60,6,2,10,-14,24,-5,15,2021
1263,604ee9954d376aec5e7e637f,ORAL,BAYL,0.74,1.0,0.7960687960687961,0.9524714828897338,-40,57,9,6,13,-10,28,-1,20,2021
1264,604ee9994507b5b7acff0c30,ORAL,ARK,0.735,1.0,0.7917705735660848,0.9663366336633663,-38,53,9,6,12,-10,28,-1,18,2021
1265,604ee9a5218e0f290eafdace,ORAL,OHIOST,0.867,1.0,0.9590062111801242,1.0,-27,59,16,13,20,-3,35,7,27,2021
1266,604ee9aba0c309bea5500384,ORAL,TXTECH,0.582,0.8786610878661087,0.6,0.654510556621881,-46,50,3,-1,7,-16,22,-7,13,2021
1267,604ee9cc5eb1bdb13127c6fe,ORAL,ILL,0.874,1.0,0.9677018633540373,1.0,-29,62,17,13,21,-2,35,7,26,2021
1268,604ee9e0885ef364ac1eecf4,ORAL,FL,0.599,0.8809523809523809,0.6176470588235294,0.6698656429942419,-40,51,4,-1,8,-16,23,-7,13,2021
1269,604ee9e32f5a8f3b7c824a7f,ORAL,TENN,0.681,1.0,0.7114914425427873,0.8470588235294118,-43,54,8,4,12,-13,26,-3,18,2021
1270,604ee9ff3549d68b832b0b47,ORAL,LOYCH,0.65,1.0,0.6858190709046454,0.800376647834275,-38,45,6,2,10,-14,26,-5,17,2021
1271,604eea0734ebea6ab47ec5ac,ORAL,HOU,0.694,1.0,0.7327586206896551,0.8657587548638133,-43,51,8,3,12,-11,26,-3,17,2021
1272,604eea141b46fbed0264844b,ORAL,SDST,0.521,0.6308411214953271,0.5343980343980343,0.535645472061657,-48,51,2,-3,5,-18,20,-10,11,2021
1273,604eea1419c38afc7133e3e3,ORAL,OKST,0.643,1.0,0.6724137931034483,0.7903846153846154,-36,48,6,2,10,-13,24,-4,16,2021
1274,604eea18e323f8c4b7a66b7f,DREXEL,MHST,0.625,1.0,0.6560196560196561,0.7553398058252427,-38,40,5,2,8,-14,22,-5,13,2021
1275,604eea1a55ce06319b008342,DREXEL,LIBRTY,0.731,1.0,0.7795371498172959,0.9460500963391136,-41,58,8,5,12,-11,27,-1,18,2021
1276,604eea2330e94052f93b6a76,DREXEL,OREGST,0.742,1.0,0.7933579335793358,0.943609022556391,-33,63,10,6,13,-9,28,-1,19,2021
1277,604eea2e5722a7e303a47703,DREXEL,SYRA,0.909,1.0,1.0,1.0,-31,63,18,15,22,1,37,9,28,2021
1278,604eea2f064ea3d113421e60,ORAL,WVIR,0.608,1.0,0.6325524044389642,0.7056672760511883,-40,48,4,1,8,-14,23,-6,15,2021
1279,604eea346a788db77527655e,ORAL,CLMSN,0.577,0.8539823008849557,0.5952970297029703,0.6505791505791506,-43,49,3,-1,6,-16,22,-7,12,2021
1280,604eea3517ee14c15310f13b,DREXEL,GTECH,0.864,1.0,0.9433497536945813,1.0,-32,57,16,13,19,-3,34,7,25,2021
1281,604eea69cfabe84fa1d72a9c,DREXEL,DRAKE,0.818,1.0,0.8914634146341464,1.0,-29,54,13,9,16,-5,31,4,22,2021
1282,604eea91ed99353dc9f0c30b,DREXEL,UCLA,0.75,1.0,0.8081180811808119,1.0,-39,51,10,6,13,-8,28,1,20,2021
1283,604eea94b0c99457d5146704,DREXEL,CLVST,0.446,0.3130434782608696,0.436183395291202,0.3980952380952381,-52,35,-3,-6,2,-20,15,-12,7,2021
1284,604eeaa706cbaf2d89db946d,DREXEL,TXS,0.24,0.0,0.17369727047146402,0.0,-55,40,-10,-13,-6,-28,8,-20,-1,2021
1285,604eeaae63eaa7765ecf33a7,DREXEL,GNZG,0.91,1.0,1.0,1.0,-27,63,19,15,22,1,37,9,28,2021
1286,604eeac119c4dcf7ed44c60a,DREXEL,APPLST,0.476,0.4089068825910931,0.46971569839307786,0.4478178368121442,-40,43,-1,-4,4,-18,17,-9,9,2021
1287,604eeac4b46b3b8f16e28b88,DREXEL,USC,0.874,1.0,0.9595588235294118,1.0,-29,60,14,11,18,-3,32,6,23,2021
1288,604eeaca6a615a2593cf2ab2,DREXEL,RUTGER,0.845,1.0,0.9097560975609756,1.0,-24,72,15,11,18,-4,32,5,24,2021
1289,604eead336da51554e0a9c13,DREXEL,OKL,0.831,1.0,0.908641975308642,1.0,-27,67,13,10,16,-5,31,4,22,2021
1290,604eeae3bcc2efd67b69d4d2,DREXEL,CREIGH,0.878,1.0,0.9631449631449631,1.0,-31,59,16,12,20,-3,35,6,26,2021
1291,604eeaebfe67c57c73e8a5ef,DREXEL,VIR,0.922,1.0,1.0,1.0,-30,60,19,16,23,2,36,10,29,2021
1292,604eeaee5a0a9cf0e7e65005,DREXEL,IOWA,0.961,1.0,1.0,1.0,-19,65,26,23,30,6,43,16,36,2021
1293,604eeb0afe569958bc37f7f7,DREXEL,KAN,0.846,1.0,0.9330024813895782,1.0,-30,64,14,10,18,-3,33,5,24,2021
1294,604eeb185036e38c365ebd90,DREXEL,TX,0.814,1.0,0.8800489596083231,1.0,-34,58,13,9,16,-6,31,3,22,2021
1295,604eeb1e43cc245f245c1e0b,DREXEL,ORE,0.839,1.0,0.9217391304347826,1.0,-38,54,14,10,17,-4,30,5,23,2021
1296,604eeb1e098d806f1fe0cc9f,DREXEL,VILL,0.895,1.0,0.9925187032418953,1.0,-31,65,17,14,21,-1,35,8,27,2021
1297,604eeb255eb1bdb13127c70e,DREXEL,MICH,0.914,1.0,1.0,1.0,-23,59,21,17,24,2,39,11,29,2021
1298,604eeb283549d68b832b0b57,DREXEL,UCONN,0.714,1.0,0.7679900744416873,0.9131274131274131,-40,54,8,4,11,-9,25,-2,17,2021
1299,604eeb2d846b888c6d250c3e,DREXEL,LSU,0.861,1.0,0.9387254901960784,1.0,-28,61,16,12,20,-3,35,6,26,2021
1300,604eeb382f5a8f3b7c824a8f,DREXEL,BYU,0.843,1.0,0.9265255292652553,1.0,-30,58,13,10,17,-4,31,5,23,2021
1301,604eeb506631cba208a4a0c4,DREXEL,FLST,0.762,1.0,0.8242574257425742,1.0,-29,52,10,6,12,-8,27,1,19,2021
1302,604eeb5a4d376aec5e7e638f,DREXEL,COL,0.852,1.0,0.935881627620222,1.0,-27,67,14,11,17,-3,32,5,24,2021
1303,604eeb6830e94052f93b6a86,DREXEL,ALA,0.84,1.0,0.9248768472906403,1.0,-40,65,15,11,18,-4,34,5,25,2021
1304,604eeb6a885ef364ac1eed04,DREXEL,BAYL,0.851,1.0,0.9252450980392157,1.0,-33,60,14,10,18,-4,33,5,24,2021
1305,604eeb796a788db77527656e,DREXEL,PUR,0.87,1.0,0.959409594095941,1.0,-27,62,16,12,20,-2,34,7,26,2021
1306,604eeb86064ea3d113421e70,DREXEL,NCAR,0.793,1.0,0.8581997533908755,1.0,-35,54,11,8,14,-7,29,2,21,2021
1307,604eebab39f62f8595008282,DREXEL,OHIOST,0.922,1.0,1.0,1.0,-24,68,21,17,24,2,38,10,30,2021
1308,604eebc18d51e3d74f133490,DREXEL,TENN,0.802,1.0,0.8720496894409938,1.0,-32,57,12,8,15,-7,30,3,21,2021
1309,604eebc7b1ae8f3c65bc5465,DREXEL,TXTECH,0.763,1.0,0.8187422934648582,1.0,-31,50,10,7,14,-9,29,1,20,2021
1310,604eebd0b0c99457d5146714,DREXEL,ARK,0.837,1.0,0.9219330855018587,1.0,-40,54,14,11,18,-4,33,4,25,2021
1311,604eebd4cfabe84fa1d72aac,DREXEL,FL,0.728,1.0,0.7820197044334976,0.9470588235294117,-49,56,9,5,12,-9,28,-1,18,2021
1312,604eebf319c4dcf7ed44c61a,DREXEL,ILL,0.952,1.0,1.0,1.0,-22,63,23,20,26,5,40,14,32,2021
1313,604eebfa5722a7e303a47713,DREXEL,CLMSN,0.674,1.0,0.7163814180929096,0.8263358778625954,-33,52,8,3,11,-12,27,-4,17,2021
1314,604eec0117ee14c15310f14b,DREXEL,WVIR,0.829,1.0,0.9070631970260223,1.0,-31,57,13,10,16,-5,30,3,22,2021
1315,604eec0363eaa7765ecf33b7,DREXEL,LOYCH,0.789,1.0,0.851581508515815,1.0,-31,55,11,8,15,-7,29,2,20,2021
1316,604eec04eb601dfaa91b6fc6,DREXEL,HOU,0.856,1.0,0.9358024691358025,1.0,-35,58,16,12,19,-3,33,5,24,2021
1317,604eec1568bad4c1e0ff0dc0,GTECH,OREGST,0.278,0.0,0.22291407222914073,0.0550098231827112,-47,45,-8,-11,-5,-25,10,-16,1,2021
1318,604eec235036e38c365ebda0,GTECH,LIBRTY,0.295,0.0,0.2484700122399021,0.09792843691148775,-53,38,-8,-11,-4,-25,11,-18,2,2021
1319,604eec37098d806f1fe0ccaf,GTECH,MHST,0.209,0.0,0.14634146341463414,0.0,-57,33,-12,-15,-8,-29,6,-21,-2,2021
1320,604eec4679f0378ed4e45770,DREXEL,SDST,0.72,1.0,0.7696078431372549,0.8939393939393939,-36,57,7,4,11,-10,28,-2,17,2021
1321,604eec4b43cc245f245c1e1b,GTECH,RUTGER,0.497,0.5041666666666667,0.4907521578298397,0.5138632162661737,-48,50,-1,-4,4,-19,17,-10,10,2021
1322,604eec85bcc2efd67b69d4e2,GTECH,SYRA,0.525,0.6146341463414634,0.5358910891089109,0.5612052730696798,-39,42,1,-3,4,-17,19,-9,11,2021
1323,604eec8cd5771a2b06f79e1b,GTECH,DRAKE,0.39,0.0,0.3630731102850062,0.29601518026565465,-52,33,-4,-8,-1,-22,15,-14,6,2021
1324,604eec905a0a9cf0e7e65015,GTECH,APPLST,0.148,0.0,0.07429963459196103,0.0,-62,35,-15,-18,-11,-33,3,-25,-6,2021
1325,604eec94fe569958bc37f807,GTECH,TXS,0.025,0.0,0.0,0.0,-70,27,-27,-32,-23,-48,-9,-38,-17,2021
1326,604eeca4846b888c6d250c4e,GTECH,UCLA,0.321,0.0,0.27921279212792127,0.14694656488549618,-47,40,-6,-9,-3,-23,11,-15,3,2021
1327,604eecbc5eb1bdb13127c71e,GTECH,OKL,0.441,0.2653061224489796,0.4269938650306748,0.3877159309021113,-50,40,-2,-6,2,-20,17,-12,8,2021
1328,604eecc03549d68b832b0b67,GTECH,CREIGH,0.497,0.46411483253588515,0.5036407766990292,0.4895238095238095,-50,42,-1,-4,3,-19,19,-10,9,2021
1329,604eecc44d376aec5e7e639f,GTECH,GNZG,0.567,0.7671232876712328,0.5854858548585485,0.6111111111111112,-43,45,3,-2,6,-17,23,-8,13,2021
1330,604eecd8885ef364ac1eed14,GTECH,VIR,0.571,0.7772727272727272,0.5885225885225885,0.650390625,-42,44,3,-2,6,-16,21,-7,12,2021
1331,604eece58d51e3d74f1334a0,GTECH,KAN,0.481,0.4594594594594595,0.4840686274509804,0.4446564885496183,-45,38,-1,-4,4,-18,18,-10,9,2021
1332,604eecf3cfabe84fa1d72abc,GTECH,MICH,0.626,1.0,0.655940594059406,0.7279693486590039,-35,46,4,1,7,-14,22,-6,13,2021
1333,604eecf6b1ae8f3c65bc5475,GTECH,ORE,0.44,0.2625482625482625,0.4207980652962515,0.39697542533081287,-51,46,-2,-7,2,-22,16,-12,7,2021
1334,604eed01064ea3d113421e80,GTECH,USC,0.512,0.5702127659574469,0.5092478421701603,0.5261121856866537,-49,41,1,-4,5,-18,17,-10,10,2021
1335,604eed27b0c99457d5146724,GTECH,IOWA,0.736,1.0,0.7843137254901961,0.9642857142857143,-40,54,9,5,13,-10,27,-1,18,2021
1336,604eed342f5a8f3b7c824a9f,GTECH,COL,0.465,0.37109375,0.4525277435265105,0.4438095238095238,-51,49,-2,-6,3,-22,17,-12,9,2021
1337,604eed4ced99353dc9f0c31b,GTECH,FLST,0.335,0.0,0.30424242424242426,0.17092337917485265,-53,36,-6,-10,-3,-26,14,-17,4,2021
1338,604eed4ca0c309bea5500394,GTECH,UCONN,0.297,0.0,0.24659231722428748,0.1138996138996139,-49,33,-9,-12,-5,-26,10,-18,2,2021
1339,604eed5717ee14c15310f15b,GTECH,VILL,0.537,0.631578947368421,0.5425400739827374,0.5888030888030888,-42,44,2,-3,5,-17,20,-8,12,2021
1340,604eed5b19c4dcf7ed44c62a,GTECH,BYU,0.423,0.11574074074074074,0.4027431421446384,0.34608030592734224,-49,47,-3,-6,1,-21,16,-12,7,2021
1341,604eed6236da51554e0a9c23,GTECH,BAYL,0.443,0.2974137931034483,0.4317617866004963,0.384321223709369,-50,55,-2,-6,2,-21,16,-13,7,2021
1342,604eed6430e94052f93b6a96,GTECH,ALA,0.432,0.2217391304347826,0.41676942046855736,0.3848987108655617,-49,50,-3,-7,2,-21,16,-13,8,2021
1343,604eed7934ebea6ab47ec5bc,GTECH,TXTECH,0.342,0.0,0.30864197530864196,0.19850187265917604,-53,43,-6,-9,-2,-23,13,-15,5,2021
1344,604eed7de439a7d7aae8a44f,GTECH,PUR,0.511,0.5470085470085471,0.5178351783517835,0.5218253968253969,-45,40,1,-3,4,-17,20,-8,9,2021
1345,604eeda2dafb1598825ebc60,GTECH,OHIOST,0.648,1.0,0.6852540272614622,0.7785977859778598,-36,49,5,2,9,-13,24,-5,15,2021
1346,604eedba72a1554c4fa49f64,GTECH,FL,0.317,0.0,0.2725030826140567,0.15221579961464354,-59,38,-7,-11,-3,-26,12,-17,4,2021
1347,604eedbf06cbaf2d89db947d,GTECH,LOYCH,0.397,0.0,0.3799019607843137,0.2924901185770751,-50,44,-4,-7,-1,-21,14,-13,5,2021
1348,604eedc5a5b111c6175c1c4b,GTECH,ARK,0.438,0.26785714285714285,0.4278668310727497,0.38910505836575876,-45,43,-3,-6,2,-20,17,-12,8,2021
1349,604eedc71b431a9a7acf2ab2,GTECH,ILL,0.665,1.0,0.7091584158415841,0.8288973384030418,-40,55,7,3,10,-12,24,-4,16,2021
1350,604eedde2ddc0830a8357f89,GTECH,OKST,0.406,0.13692946058091288,0.3843329253365973,0.32196969696969696,-52,50,-4,-7,1,-22,15,-13,6,2021
1351,604eede1846b888c6d250c5e,GTECH,TENN,0.408,0.12340425531914893,0.3828996282527881,0.3218390804597701,-50,36,-3,-7,1,-21,14,-13,6,2021
1352,604eede955ce06319b008352,GTECH,SDST,0.285,0.0,0.2340686274509804,0.08203125,-50,41,-8,-11,-5,-26,11,-17,2,2021
1353,604eedfebcc2efd67b69d4f2,GTECH,WVIR,0.323,0.0,0.27915632754342434,0.16666666666666666,-51,43,-6,-10,-3,-23,13,-16,4,2021
1354,604eee095722a7e303a47723,OREGST,MHST,0.313,0.0,0.26683291770573564,0.15140186915887852,-43,40,-6,-10,-4,-23,11,-16,3,2021
1355,604eee0a68bad4c1e0ff0dd0,GTECH,HOU,0.43,0.15165876777251186,0.41544117647058826,0.3717948717948718,-49,51,-3,-6,1,-20,17,-12,8,2021
1356,604eee20b46b3b8f16e28b98,OREGST,LIBRTY,0.479,0.45045045045045046,0.4742014742014742,0.44,-40,43,-1,-4,3,-19,18,-11,8,2021
1357,604eee38d5771a2b06f79e2b,OREGST,SYRA,0.694,1.0,0.7310012062726177,0.8409090909090909,-34,57,8,4,11,-11,27,-3,17,2021
1358,604eee3975ab799528105578,GTECH,CLMSN,0.276,0.0,0.22832722832722832,0.05916030534351145,-52,31,-9,-13,-5,-26,9,-18,1,2021
1359,604eee3d218e0f290eafdade,OREGST,UCLA,0.518,0.586046511627907,0.522867737948084,0.5161904761904762,-40,41,1,-3,4,-17,20,-9,10,2021
1360,604eee445a0a9cf0e7e65025,OREGST,RUTGER,0.714,1.0,0.7694204685573366,0.9135559921414538,-37,51,7,4,11,-10,25,-2,16,2021
1361,604eee453549d68b832b0b77,OREGST,DRAKE,0.587,0.9,0.6004872107186358,0.6814671814671814,-46,51,3,-1,7,-15,21,-6,13,2021
1362,604eee4f5eb1bdb13127c72e,OREGST,CLVST,0.236,0.0,0.17,0.0,-50,46,-10,-13,-7,-28,7,-20,-1,2021
1363,604eee6dcfabe84fa1d72acc,OREGST,APPLST,0.29,0.0,0.24507389162561577,0.10845588235294118,-46,39,-8,-11,-5,-25,11,-17,3,2021
1364,604eee712f5a8f3b7c824aaf,OREGST,OKL,0.607,1.0,0.6318407960199005,0.7162426614481409,-46,50,4,1,7,-14,21,-6,13,2021
1365,604eee774d376aec5e7e63af,OREGST,GNZG,0.751,1.0,0.8068880688806888,1.0,-35,55,10,7,14,-9,30,1,20,2021
1366,604eee7b8535ca69ad37f667,OREGST,TXS,0.081,0.0,0.0,0.0,-60,20,-19,-22,-16,-36,-2,-28,-10,2021
1367,604eee7d30e94052f93b6aa6,OREGST,CREIGH,0.698,1.0,0.7440993788819876,0.8767123287671232,-52,51,8,4,11,-10,26,-2,17,2021
1368,604eee8534ebea6ab47ec5cc,OREGST,VIR,0.787,1.0,0.8551980198019802,1.0,-34,53,11,8,15,-7,30,2,21,2021
1369,604eeea3b1ae8f3c65bc5485,OREGST,KAN,0.659,1.0,0.6970443349753694,0.8007736943907157,-43,50,6,3,9,-12,23,-4,15,2021
1370,604eeec4885ef364ac1eed24,OREGST,USC,0.65,1.0,0.6862745098039216,0.8057692307692308,-51,47,6,2,9,-13,23,-4,15,2021
1371,604eeee119c4dcf7ed44c63a,OREGST,LSU,0.707,1.0,0.7611386138613861,0.9029126213592233,-38,51,7,5,11,-10,26,-2,17,2021
1372,604eeee319c38afc7133e3f3,OREGST,IOWA,0.869,1.0,0.9498164014687882,1.0,-33,62,15,12,19,-3,33,6,25,2021
1373,604eeee363eaa7765ecf33c7,OREGST,MICH,0.758,1.0,0.8095823095823096,1.0,-33,61,10,7,14,-8,29,1,20,2021
1374,604eeeee064ea3d113421e90,OREGST,ORE,0.588,0.8908296943231441,0.6126237623762376,0.6865384615384615,-37,54,3,-1,7,-15,22,-6,13,2021
1375,604eeefb846b888c6d250c6e,OREGST,FLST,0.469,0.36099585062240663,0.4621026894865526,0.45,-43,65,-1,-5,3,-19,18,-10,9,2021
1376,604eef0f36da51554e0a9c33,OREGST,UCONN,0.502,0.48717948717948717,0.5079950799507995,0.5074349442379182,-45,38,1,-4,3,-18,17,-9,9,2021
1377,604eef14fe67c57c73e8a5ff,OREGST,BYU,0.624,1.0,0.656516443361754,0.7413793103448276,-39,52,4,1,8,-15,23,-6,13,2021
1378,604eef1543cc245f245c1e2b,OREGST,COL,0.65,1.0,0.69079754601227,0.7913385826771654,-35,50,6,2,9,-13,25,-5,15,2021
1379,604eef2706cbaf2d89db948d,OREGST,BAYL,0.663,1.0,0.7038413878562577,0.7989031078610603,-45,53,5,3,9,-12,24,-4,16,2021
1380,604eef2c68bad4c1e0ff0de0,OREGST,ALA,0.61,1.0,0.6380597014925373,0.7017543859649122,-42,47,4,1,8,-14,23,-6,13,2021
1381,604eef357343ece395f92ac9,OREGST,VILL,0.734,1.0,0.7872078720787208,0.9598470363288719,-40,50,8,5,12,-9,26,-1,17,2021
1382,604eef36baf4ee68f9357f89,OREGST,TX,0.599,0.8725099601593626,0.6273062730627307,0.688715953307393,-45,48,4,-1,7,-13,22,-6,13,2021
1383,604eef6e1b431a9a7acf2ac2,OREGST,OKST,0.589,0.853448275862069,0.6097560975609756,0.6705426356589147,-45,51,4,-1,7,-16,22,-7,13,2021
1384,604eef72d5771a2b06f79e3b,OREGST,TXTECH,0.566,0.7449392712550608,0.5839506172839506,0.6303501945525292,-40,53,2,-2,6,-16,19,-7,11,2021
1385,604eef74623902fbd8105578,OREGST,ARK,0.673,1.0,0.7121951219512195,0.8253358925143954,-38,51,6,3,10,-12,24,-3,16,2021
1386,604eef74b46b3b8f16e28ba8,OREGST,PUR,0.67,1.0,0.7095588235294118,0.8111753371868978,-38,52,6,3,10,-12,24,-4,16,2021
1387,604eef74bcc2efd67b69d502,OREGST,NCAR,0.547,0.7163461538461539,0.5620347394540943,0.5970149253731343,-43,38,2,-2,5,-16,20,-8,11,2021
1388,604eef7546047f6a29e0cb9f,OREGST,TENN,0.589,0.8622222222222222,0.603680981595092,0.6673040152963671,-41,51,3,-1,6,-15,21,-7,12,2021
1389,604eef9579f0378ed4e45780,OREGST,FL,0.489,0.4449760765550239,0.48034398034398035,0.4801587301587302,-45,43,-1,-4,3,-19,17,-9,9,2021
1390,604eef9ccfabe84fa1d72adc,OREGST,ILL,0.832,1.0,0.9007263922518159,1.0,-33,61,14,11,18,-5,32,4,23,2021
1391,604eefa95a0a9cf0e7e65035,OREGST,OHIOST,0.838,1.0,0.9097560975609756,1.0,-34,63,11,9,15,-5,29,4,21,2021
1392,604eefae6a788db77527657e,OREGST,LOYCH,0.576,0.8646288209606987,0.5953545232273839,0.6427184466019418,-36,48,3,-1,7,-16,22,-7,13,2021
1393,604eefb134ebea6ab47ec5dc,OREGST,WVIR,0.575,0.8411214953271028,0.590964590964591,0.6247619047619047,-39,51,3,-1,6,-15,22,-7,12,2021
1394,604eefc0b0c99457d5146734,OREGST,SDST,0.478,0.3744075829383886,0.4725274725274725,0.4686907020872865,-47,37,-1,-5,3,-20,19,-11,10,2021
1395,604eeff53549d68b832b0b87,OREGST,CLMSN,0.519,0.6090909090909091,0.5216316440049443,0.5566218809980806,-46,42,1,-3,4,-17,18,-8,10,2021
1396,604ef00f041af5476927c52e,LIBRTY,SYRA,0.704,1.0,0.7573170731707317,0.8788461538461538,-38,65,8,5,12,-10,28,-3,18,2021
1397,604ef010b1ae8f3c65bc5495,OREGST,HOU,0.63,1.0,0.6641975308641975,0.726078799249531,-42,53,5,1,8,-15,21,-6,13,2021
1398,604ef01c2f5a8f3b7c824abf,LIBRTY,MHST,0.372,0.0,0.33821733821733824,0.25736738703339884,-52,37,-5,-9,-2,-24,14,-14,5,2021
1399,604ef02163eaa7765ecf33d7,LIBRTY,UCLA,0.577,0.8597285067873304,0.5960591133004927,0.6511627906976745,-38,49,4,-1,7,-17,21,-8,13,2021
1400,604ef02130e94052f93b6ab6,LIBRTY,RUTGER,0.676,1.0,0.7174447174447175,0.8461538461538461,-37,49,6,3,10,-12,25,-3,16,2021
1401,604ef0280d62c4b495cc29f6,LIBRTY,GNZG,0.765,1.0,0.8286066584463625,1.0,-36,55,11,7,15,-8,30,1,22,2021
1402,604ef0284d376aec5e7e63bf,LIBRTY,CLVST,0.259,0.0,0.20245398773006135,0.045889101338432124,-60,36,-9,-12,-6,-27,9,-18,1,2021
1403,604ef037e323f8c4b7a66b8f,LIBRTY,TXS,0.087,0.0,0.0,0.0,-61,37,-20,-24,-17,-39,-2,-29,-10,2021
1404,604ef052fe569958bc37f817,LIBRTY,DRAKE,0.559,0.7639484978540773,0.5735294117647058,0.60546875,-46,50,3,-2,6,-17,21,-8,11,2021
1405,604ef054846b888c6d250c7e,LIBRTY,CREIGH,0.687,1.0,0.7367119901112484,0.8712871287128713,-55,71,7,4,11,-12,27,-3,17,2021
1406,604ef05755ce06319b008362,LIBRTY,OKL,0.614,1.0,0.64214463840399,0.7165048543689321,-37,47,5,1,8,-13,23,-6,14,2021
1407,604ef05b885ef364ac1eed34,LIBRTY,APPLST,0.285,0.0,0.2460220318237454,0.08771929824561403,-61,36,-9,-12,-6,-26,11,-17,2,2021
1408,604ef07419c38afc7133e403,LIBRTY,VIR,0.789,1.0,0.854679802955665,1.0,-45,67,11,8,14,-7,30,2,20,2021
1409,604ef099274c5583faff0c50,LIBRTY,COL,0.668,1.0,0.7093596059113301,0.8258317025440313,-41,49,7,3,11,-14,25,-4,16,2021
