,StatID,Assists,BlockedShots,DefensiveRebounds,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,Minutes,Name,OffensiveRebounds,PersonalFouls,PlayerID,Points,Position,Rebounds,Season,SeasonType,Steals,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,ft_chance,three_chance,two_attempt_chance,two_chance
9193,695258,103,3,69,573.7,619.75,573.7,240,105,43.8,61,45,,22,678,Justin Roberts,12,26,60009054,291,G,81,2021,1,35,GAST,328,103,36,,45,137,69,,0.7377049327,0.3495145738,0.5708333254,0.503649652
9194,695145,26,21,58,330.0,350.75,330.0,83,52,62.7,21,13,,24,593,Tydus Verhoeven,47,68,60009049,117,F,105,2021,1,17,UTEP,139,0,0,,28,83,52,,0.6190476418,0.0,1.0,0.6265060306
9195,710965,24,1,34,303.2,334.0,303.2,153,70,45.8,32,26,,19,599,Luke Avdalovic,2,33,60009055,205,G,36,2021,1,18,NARZ,79,88,39,,19,65,31,,0.8125,0.4431818128,0.4248366058,0.4769230783
9196,718517,2,0,2,12.6,15.75,12.6,12,4,33.3,0,0,,5,38,Carlos Hines,1,2,60009057,8,G,3,2021,1,2,NKENT,154,6,0,,6,6,4,,0.0,0.0,0.5,0.6666666865
9197,695173,21,23,76,355.1,383.25,355.1,125,61,48.8,33,23,,20,439,Lenell Henry,47,70,60009056,145,F,123,2021,1,10,PVAM,313,8,0,,35,117,61,,0.6969696879,0.0,0.9359999895,0.5213675499
9198,710958,12,4,62,321.2,348.0,321.2,149,68,45.6,24,17,,21,507,Nik Mains,14,47,60009058,185,F,76,2021,1,15,NARZ,79,79,32,,11,70,36,,0.7083333135,0.4050633013,0.4697986543,0.5142857432
9199,705757,76,3,64,466.0,517.5,466.0,184,76,41.3,100,82,,23,649,Tyree Appleby,6,51,60009067,262,G,70,2021,1,34,FL,271,77,28,,68,107,48,,0.8199999928,0.3636363745,0.5815217495,0.4485981166
9200,697292,1,1,1,5.7,7.25,5.7,4,1,25.0,0,0,,3,12,Luka Kraljevic,0,5,60009064,3,F-C,1,2021,1,0,BOSCOL,35,3,1,,2,1,0,,0.0,0.3333333433,0.25,0.0
9201,706868,15,9,47,228.7,241.75,228.7,83,41,49.4,39,23,,20,370,Nicholas Kratholm,34,36,60009048,105,F,81,2021,1,2,NIAGRA,175,1,0,,18,82,41,,0.5897436142,0.0,0.9879518151,0.5
9202,754937,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,,0,0,Vin Baker Jr.,0,0,60009063,0,G-F,0,2021,1,0,WBD,151,0,0,,0,0,0,,0.0,0.0,0.0,0.0
9203,703170,37,12,77,516.9,551.5,516.9,215,94,43.7,96,84,,26,714,Stefan Kenic,25,52,60009069,306,F,102,2021,1,17,CHAT,281,91,34,,25,124,60,,0.875,0.3736263812,0.5767441988,0.4838709533
9204,695688,23,16,83,375.5,403.75,375.5,107,49,45.8,52,33,,16,521,Steffon Mitchell,32,35,60009065,146,F,115,2021,1,23,BOSCOL,35,52,15,,21,55,34,,0.6346153617,0.2884615362,0.5140187144,0.6181818247
9205,705785,4,5,29,98.8,106.25,98.8,21,13,61.9,8,4,,18,148,Tim Perry Jr.,20,25,60009071,30,F,49,2021,1,2,DREXEL,132,1,0,,10,20,13,,0.5,0.0,0.9523809552,0.6499999762
9206,735784,38,1,68,405.2,433.25,405.2,178,81,45.5,73,66,,15,487,E.J. Stephens,3,33,60009075,246,G,71,2021,1,23,LAFAY,266,55,18,,31,123,63,,0.9041095972,0.3272727132,0.69101125,0.5121951103
9207,699425,6,1,19,98.4,104.0,98.4,41,18,43.9,23,18,,15,154,Marcus Thomas,3,9,60009078,59,G,22,2021,1,3,WCAR,287,15,5,,4,26,13,,0.7826086879,0.3333333433,0.6341463327,0.5
9208,724985,8,9,42,249.4,266.5,249.4,84,47,56.0,44,37,,14,340,Jarvis Doles,20,39,60009070,140,F,62,2021,1,12,ALBNY,13,19,9,,19,65,38,,0.8409090638,0.4736842215,0.7738095522,0.5846154094
9209,695305,66,3,76,546.0,604.25,546.0,284,104,36.6,94,73,,25,718,Justin Forrest,9,54,60009079,326,G,85,2021,1,38,APPLST,331,139,45,,63,145,59,,0.7765957713,0.3237410188,0.5105633736,0.4068965614
9210,694452,29,1,66,456.9,513.75,456.9,239,92,38.5,78,62,,27,969,Matt Halvorsen,1,52,60009076,327,G,67,2021,1,15,WCAR,287,212,81,,26,27,11,,0.7948718071,0.3820754588,0.1129707098,0.407407403
9211,735779,34,0,49,450.0,489.75,450.0,227,105,46.3,80,73,,15,541,Justin Jaworski,6,24,60009073,322,G,55,2021,1,23,LAFAY,266,98,39,,35,129,66,,0.9125000238,0.3979591727,0.5682819486,0.5116279125
9212,735789,23,10,34,128.5,135.75,128.5,21,5,23.8,5,1,,15,221,Dylan Hastings,21,39,60009072,11,F,55,2021,1,3,LAFAY,266,3,0,,9,18,5,,0.200000003,0.0,0.8571428657,0.277777791
9213,695372,0,0,0,0.0,1.0,0.0,3,1,33.3,0,0,,3,4,Michael Wexler,0,1,60009084,2,G,0,2021,1,0,PEPP,337,1,0,,2,2,1,,0.0,0.0,0.6666666865,0.5
9214,694120,46,5,67,389.4,425.25,389.4,156,71,45.5,44,37,,24,603,Jade Smith,20,78,60009083,192,G,87,2021,1,32,PEPP,337,43,13,,50,113,58,,0.8409090638,0.3023255765,0.7243589759,0.513274312
9215,707888,67,6,90,533.1,583.5,533.1,269,104,38.7,52,35,,22,724,Trae Berhow,18,56,60009080,286,G,108,2021,1,23,NIOWA,206,128,43,,41,141,61,,0.6730769277,0.3359375,0.5241635442,0.4326241016
9216,694597,179,6,80,792.1,867.75,792.1,310,137,44.2,145,123,,24,897,Colbey Ross,13,66,60009082,436,G,93,2021,1,29,PEPP,337,117,39,,94,193,98,,0.8482758403,0.3333333433,0.6225806475,0.5077720284
9217,702293,16,2,35,213.2,232.75,213.2,126,52,41.3,25,17,,20,341,C.J. Roberts,6,44,60009092,138,G,41,2021,1,8,NMXST,344,50,17,,18,76,35,,0.6800000072,0.3400000036,0.6031746268,0.4605263174
9218,694850,4,0,10,46.4,52.5,46.4,28,7,25.0,7,5,,6,77,Isaac Johnson,2,9,60009087,24,G,12,2021,1,4,NICHLS,302,13,5,,6,15,2,,0.7142857313,0.3846153915,0.5357142687,0.1333333403
9219,695918,32,1,35,244.8,279.5,244.8,135,49,36.3,54,45,,18,364,Blake Harris,9,37,60009089,156,G,44,2021,1,19,NCAT,196,36,13,,52,99,36,,0.8333333135,0.3611111045,0.7333333492,0.3636363745
9220,696106,34,1,43,335.4,373.25,335.4,204,78,38.2,26,17,,27,624,Kobe Webster,4,25,60009088,219,G,47,2021,1,16,NEBR,99,121,46,,25,83,32,,0.6538461447,0.3801652789,0.4068627357,0.3855421543
9221,696016,20,32,97,557.4,600.5,557.4,173,107,61.8,131,68,,23,633,Jeremiah Tilmon,65,68,60009093,282,F,162,2021,1,18,MISSR,280,0,0,,49,173,107,,0.5190839767,0.0,1.0,0.6184971333
9222,707834,37,1,29,186.5,218.5,186.5,73,31,42.5,25,22,,9,260,DeAndre Jones,1,23,60009094,105,G,30,2021,1,14,CARK,298,40,21,,40,33,10,,0.8799999952,0.5249999762,0.4520547986,0.3030303121
9223,699385,14,56,79,476.8,500.25,476.8,149,72,48.3,45,35,,29,570,Hayden Koval,30,56,60009095,205,C,109,2021,1,9,NCG,286,80,26,,10,69,46,,0.777777791,0.3249999881,0.4630872607,0.6666666865
9224,750372,9,5,26,163.9,184.0,163.9,80,35,43.8,27,21,,8,260,Stacy Beckton Jr.,6,24,60009098,105,G,32,2021,1,10,AMERCN,265,31,14,,23,49,21,,0.777777791,0.4516128898,0.6125000119,0.4285714328
9225,707885,7,8,75,228.5,253.0,228.5,77,40,51.9,18,15,,21,372,SK Shittu,25,41,60009097,103,F,100,2021,1,5,CARK,298,15,8,,31,62,32,,0.8333333135,0.5333333611,0.8051947951,0.5161290169
9226,701119,4,0,6,30.2,33.0,30.2,10,5,50.0,2,2,,5,51,Drew Lamont,0,5,60009102,17,F,6,2021,1,0,WYOM,219,10,5,,0,0,0,,1.0,0.5,0.0,0.0
9227,694697,24,16,68,378.2,409.5,378.2,170,70,41.2,31,25,,25,587,Sam Iorio,28,23,60009101,191,F,96,2021,1,14,SALA,330,79,26,,24,91,44,,0.8064516187,0.3291139305,0.5352941155,0.4835164845
9228,699345,36,8,116,555.4,603.0,555.4,231,117,50.6,90,61,,23,728,Austin Williams,26,65,60009108,316,G,142,2021,1,25,HARTFD,18,66,21,,51,165,96,,0.6777777672,0.3181818128,0.7142857313,0.5818181634
9229,732816,2,0,4,25.6,27.5,25.6,12,3,25.0,6,4,,1,34,Taqwain Drummond,4,4,60009110,10,G,8,2021,1,3,CATA,1074,5,0,,3,7,3,,0.6666666865,0.0,0.5833333135,0.4285714328
9230,706802,30,2,63,426.8,468.25,426.8,201,80,39.8,30,22,,25,685,Umoja Gibson,16,31,60009113,238,G,79,2021,1,32,OKL,105,135,56,,19,66,24,,0.7333333492,0.4148148,0.3283582032,0.3636363745
9231,697184,49,18,108,533.3,579.75,533.3,179,118,65.9,47,32,,26,687,Zachary Simmons,51,65,60009114,269,F,159,2021,1,17,NTX,141,5,1,,70,174,117,,0.6808510423,0.200000003,0.9720670581,0.6724137664
9232,721318,18,3,48,159.0,173.5,159.0,54,20,37.0,27,14,,17,285,Jack Ballantyne,22,41,60009122,55,F,70,2021,1,4,LIUB,229,13,1,,21,41,19,,0.5185185075,0.0769230798,0.7592592835,0.4634146392
9233,703151,2,1,2,9.8,12.5,9.8,6,2,33.3,2,1,,2,27,Mark Tikhonenko,2,5,60009115,5,F,4,2021,1,0,CHAT,281,3,0,,5,3,2,,0.5,0.0,0.5,0.6666666865
9234,721299,52,2,30,342.8,383.25,342.8,188,69,36.7,59,51,,15,499,Jermaine Jackson Jr.,9,28,60009123,225,G,39,2021,1,15,LIUB,229,106,36,,41,82,33,,0.8644067645,0.3396226466,0.4361702204,0.402439028
9235,705931,27,10,83,367.1,404.5,367.1,159,65,40.9,41,27,,24,630,Ajani Kennedy,35,71,60009128,174,F,118,2021,1,17,TMRT,241,60,17,,43,99,48,,0.658536613,0.2833333313,0.6226415038,0.4848484993
9236,695540,9,1,14,93.5,104.75,93.5,44,21,47.7,7,2,,9,197,Isaiah Banks,11,25,60009125,54,G,25,2021,1,2,FLINT,140,25,10,,10,19,11,,0.2857142985,0.400000006,0.4318181872,0.5789473653
9237,743808,0,0,0,3.0,3.5,3.0,1,1,100.0,0,0,,1,4,Alec Hickman,0,0,60009127,3,G,0,2021,1,0,FREST,213,1,1,,0,0,0,,0.0,1.0,0.0,0.0
9238,695940,18,2,45,299.4,332.0,299.4,157,60,38.2,25,22,,22,611,Justin Brown,27,35,60009130,179,G-F,72,2021,1,12,SFL,11,102,37,,21,55,23,,0.8799999952,0.3627451062,0.3503184617,0.4181818068
9239,694043,75,6,68,478.9,528.75,478.9,226,95,42.0,117,65,,22,664,David Collins,9,62,60009132,274,G,77,2021,1,29,SFL,11,51,19,,70,175,76,,0.555555582,0.3725490272,0.7743362784,0.4342857003
9240,694187,7,0,16,103.3,112.75,103.3,45,19,42.2,21,17,,4,141,Jalen Gibbs,3,5,60009137,66,G,19,2021,1,5,MSTM,226,26,11,,6,19,8,,0.8095238209,0.4230769277,0.4222222269,0.4210526347
9241,694302,11,0,10,54.7,60.25,54.7,16,9,56.2,10,5,,15,111,Ta'Vonne Bond,1,13,60009139,26,G,11,2021,1,3,VAMIL,290,8,3,,7,8,6,,0.5,0.375,0.5,0.75
9242,695263,2,3,14,37.4,41.25,37.4,8,4,50.0,0,0,,14,69,Tragen Fahl,3,13,60009140,9,F,17,2021,1,2,VAMIL,290,2,1,,5,6,3,,0.0,0.5,0.75,0.5
9243,695884,98,2,77,725.0,786.75,725.0,345,167,48.4,78,62,,25,812,Greg Parham,18,46,60009142,460,G,95,2021,1,25,VAMIL,290,147,64,,50,198,103,,0.7948718071,0.4353741407,0.5739130378,0.5202020407
9244,695295,19,1,64,243.5,258.25,243.5,100,51,51.0,26,10,,20,371,Dimitri Spasojevic,21,31,60009433,112,F,85,2021,1,10,UMBC,19,0,0,,21,100,51,,0.3846153915,0.0,1.0,0.5099999905
9245,762418,2,3,4,71.2,73.5,71.2,24,14,58.3,15,10,,10,121,Cameron Bowles,12,14,60009157,38,F,16,2021,1,4,NCC,197,0,0,,3,24,14,,0.6666666865,0.0,1.0,0.5833333135
9246,712465,7,13,59,191.5,204.0,191.5,44,16,36.4,24,16,,16,269,Yaradyah Evans,21,38,60009168,52,F,80,2021,1,10,STF,228,18,4,,13,26,12,,0.6666666865,0.2222222239,0.5909090638,0.4615384638
9247,694874,14,12,98,394.4,428.25,394.4,154,62,40.3,36,25,,26,539,Noah Horchler,49,50,60009302,175,F,147,2021,1,11,PROV,63,62,26,,24,92,36,,0.694444418,0.4193548262,0.5974025726,0.3913043439
9248,697140,79,19,151,772.5,821.25,772.5,298,155,52.0,102,78,,25,861,Damion Rosser,34,71,60009431,393,G,185,2021,1,30,NO,297,30,5,,59,268,150,,0.7647058964,0.1666666716,0.8993288875,0.5597015023
9249,703099,32,2,28,167.2,179.25,167.2,53,25,47.2,11,7,,20,205,JacQuess Hobbs,3,24,60009242,65,G,31,2021,1,13,EKENT,237,19,8,,13,34,17,,0.6363636255,0.4210526347,0.6415094137,0.5
9250,694417,35,0,47,322.7,347.25,322.7,135,54,40.0,27,22,,24,625,Bubba Parham,14,57,60009143,161,G,61,2021,1,24,GTECH,32,92,31,,12,43,23,,0.814814806,0.3369565308,0.3185185194,0.5348837376
9251,724877,31,3,88,442.7,489.25,442.7,183,87,47.5,50,32,,22,598,Casdon Jardine,33,49,60009222,243,F,121,2021,1,20,HAWAII,115,84,37,,38,99,50,,0.6399999857,0.4404761791,0.5409836173,0.5050504804
9252,695628,29,1,34,302.5,340.25,302.5,165,71,43.0,45,36,,22,539,Caleb Daniels,11,63,60009151,216,G,45,2021,1,10,VILL,58,96,38,,33,69,33,,0.8000000119,0.3958333433,0.4181818068,0.4782608747
9253,712495,70,4,39,435.8,466.5,435.8,187,87,46.5,83,61,,16,466,Chauncey Hawkins,5,30,60009169,256,G,44,2021,1,25,STF,228,56,21,,36,131,66,,0.734939754,0.375,0.700534761,0.5038167834
9254,695229,3,0,5,25.7,28.0,25.7,8,4,50.0,5,2,,3,31,Alfred Hollins,1,3,60009164,11,F,6,2021,1,3,OREGST,252,3,1,,3,5,3,,0.400000006,0.3333333433,0.625,0.6000000238
9255,695772,20,1,29,116.2,128.75,116.2,60,17,28.3,16,7,,17,270,Cameron Allen,2,31,60009298,49,G,31,2021,1,6,TOWS,127,27,8,,14,33,9,,0.4375,0.2962962985,0.5500000119,0.2727272809
9256,696112,21,1,27,245.9,269.5,245.9,154,61,39.6,30,20,,24,377,Dedric Boyd,5,31,60009238,169,G,32,2021,1,11,ILLST,204,85,27,,17,69,34,,0.6666666865,0.3176470697,0.4480519593,0.4927536249
9257,702261,3,2,11,40.9,44.5,40.9,17,8,47.1,0,0,,7,55,K.J. Davis,1,12,60009432,19,G,12,2021,1,1,SAMF,289,6,3,,3,11,5,,0.0,0.5,0.6470588446,0.4545454681
9258,695794,2,0,3,11.8,13.0,11.8,3,1,33.3,2,2,,5,19,Brandon Leftwich,1,3,60009221,4,G,4,2021,1,1,GEOWS,48,0,0,,2,3,1,,1.0,0.0,1.0,0.3333333433
9259,699381,2,0,5,17.0,17.25,17.0,10,3,30.0,0,0,,5,19,Jamie Baker,0,1,60009160,6,G,5,2021,1,1,APPLST,331,3,0,,0,7,3,,0.0,0.0,0.6999999881,0.4285714328
9260,701196,27,47,86,517.5,545.25,517.5,196,107,54.6,61,50,,24,547,Matt Haarms,29,40,60009176,270,F-C,115,2021,1,5,BYU,336,31,6,,35,165,101,,0.8196721077,0.1935483813,0.8418367505,0.6121212244
9261,729294,2,24,65,317.0,339.75,317.0,101,56,55.4,40,24,,19,422,Pauly Paulicap,50,55,60009365,136,F,115,2021,1,10,DEPAUL,66,0,0,,28,101,56,,0.6000000238,0.0,1.0,0.5544554591
9262,695700,5,0,1,8.7,9.75,8.7,3,0,0.0,0,0,,6,24,Cameron Carmical,0,3,60009240,0,G,1,2021,1,1,EKENT,237,3,0,,2,0,0,,0.0,0.0,0.0,0.0
9263,694518,6,0,16,111.8,125.25,111.8,87,27,31.0,7,5,,22,269,Ferron Flavors Jr.,3,14,60009285,78,G,19,2021,1,4,OKST,113,71,19,,6,16,8,,0.7142857313,0.2676056325,0.1839080453,0.5
9264,723066,16,2,39,247.6,256.75,247.6,74,48,64.9,45,30,,17,316,Jordan Cintron,24,47,60009154,126,F,63,2021,1,15,NIAGRA,175,2,0,,12,72,48,,0.6666666865,0.0,0.9729729891,0.6666666865
9265,713928,0,2,0,6.0,7.0,6.0,1,1,100.0,2,0,,3,9,Harrison Prieto,0,2,60009178,3,F,0,2021,1,0,FLST,29,1,1,,1,0,0,,0.0,1.0,0.0,0.0
9266,697228,59,0,44,290.3,325.0,290.3,132,45,34.1,28,23,,25,527,Lamont Berzat,10,52,60009427,138,G,54,2021,1,19,NO,297,88,25,,39,44,20,,0.821428597,0.2840909064,0.3333333433,0.4545454681
9267,724934,7,0,14,58.9,65.25,58.9,28,12,42.9,2,1,,13,94,Brandon Houston,3,13,60009173,30,F,17,2021,1,2,ALAAM,309,9,5,,6,19,7,,0.5,0.555555582,0.678571403,0.3684210479
9268,735793,3,0,6,20.9,23.25,20.9,4,2,50.0,4,2,,11,37,Charles Bohannon,1,8,60009428,8,G,7,2021,1,1,NO,297,4,2,,2,0,0,,0.5,0.5,0.0,0.0
9269,723068,0,0,6,22.2,24.0,22.2,8,5,62.5,3,2,,4,45,A.J. Youngman,0,5,60009243,14,G,6,2021,1,1,IDAHO,73,4,2,,1,4,3,,0.6666666865,0.5,0.5,0.75
9270,736477,0,1,6,20.6,24.0,20.6,6,4,66.7,2,1,,6,33,Harrison Curry,2,12,60009200,10,F,8,2021,1,2,SIENA,168,1,1,,5,5,3,,0.5,1.0,0.8333333135,0.6000000238
9271,700999,0,0,2,6.4,6.5,6.4,4,0,0.0,3,2,,5,10,Jack Tempchin,0,0,60009225,2,G,2,2021,1,1,GMSN,56,1,0,,0,3,0,,0.6666666865,0.0,0.75,0.0
9272,724887,2,8,16,77.4,81.5,77.4,20,8,40.0,10,8,,10,128,Buay Koka,6,14,60009152,24,C,22,2021,1,7,DET,153,1,0,,6,19,8,,0.8000000119,0.0,0.9499999881,0.4210526347
9273,695755,55,1,60,364.3,392.0,364.3,129,58,45.0,23,22,,22,639,Dominick Pickett,4,35,60009400,171,G,64,2021,1,24,UCRVS,120,86,33,,16,43,25,,0.9565217495,0.3837209344,0.3333333433,0.581395328
9274,712440,36,3,41,219.2,241.0,219.2,81,32,39.5,15,8,,21,442,Shakwon Barrett,15,29,60009150,83,G,56,2021,1,18,TENST,235,34,11,,27,47,21,,0.5333333611,0.3235294223,0.5802469254,0.446808517
9275,697274,63,0,111,626.3,679.75,626.3,275,135,49.1,126,101,,25,809,Troy Green,28,70,60009429,384,G,139,2021,1,29,NO,297,39,13,,77,236,122,,0.8015872836,0.3333333433,0.8581818342,0.5169491768
9276,732861,49,3,29,239.9,265.5,239.9,103,37,35.9,23,11,,17,423,Brandon Davis,13,39,60009155,99,G,42,2021,1,22,SACST,77,37,14,,33,66,23,,0.4782608747,0.3783783913,0.6407766938,0.348484844
9277,727103,8,0,1,26.6,27.25,26.6,9,3,33.3,0,0,,8,21,Justin Lindner,2,1,60009177,6,G,3,2021,1,3,FLST,29,3,0,,1,6,3,,0.0,0.0,0.6666666865,0.5
9278,697174,39,0,50,306.9,350.25,306.9,136,58,42.6,44,37,,20,532,Jalen Jordan,7,35,60009170,188,G,57,2021,1,19,MTNST,135,81,35,,46,55,23,,0.8409090638,0.4320987761,0.404411763,0.4181818068
9279,695078,112,11,80,758.6,823.25,758.6,351,142,40.5,148,118,,29,940,Ethan Thompson,23,67,60009167,445,G,103,2021,1,38,OREGST,252,130,43,,76,221,99,,0.7972972989,0.3307692409,0.629629612,0.447963804
9280,695303,85,3,77,460.5,500.5,460.5,166,69,41.6,60,50,,29,731,Zach Reichle,13,51,60009165,220,G,90,2021,1,19,OREGST,252,94,32,,39,72,37,,0.8333333135,0.3404255211,0.4337349534,0.5138888955
9281,695592,27,17,120,490.1,524.0,490.1,175,93,53.1,57,37,,22,504,Myles Lewis,38,39,60009141,226,G,158,2021,1,17,VAMIL,290,7,3,,34,168,90,,0.6491228342,0.4285714328,0.9599999785,0.5357142687
9282,694596,11,5,11,93.3,100.0,93.3,31,14,45.2,9,4,,18,139,Peyton Broughton,3,11,60009239,37,G,14,2021,1,10,EKENT,237,12,5,,7,19,9,,0.4444444478,0.4166666567,0.6129032373,0.4736842215
9283,715454,1,0,2,18.1,21.25,18.1,11,5,45.5,1,1,,2,41,Chase Cobb,1,6,60009346,14,G,3,2021,1,1,HDSM,354,7,3,,3,4,2,,1.0,0.4285714328,0.3636363745,0.5
9284,717397,13,5,29,132.5,146.5,132.5,45,19,42.2,14,10,,9,223,Justin Whatley,11,23,60009434,56,F-C,40,2021,1,6,NCC,197,19,8,,13,26,11,,0.7142857313,0.4210526347,0.5777778029,0.4230769277
9285,733495,16,4,50,335.2,369.75,335.2,144,81,56.2,58,45,,19,503,Tervell Beck,41,45,60009435,222,F,91,2021,1,7,KENTST,178,33,15,,42,111,66,,0.7758620977,0.4545454681,0.7708333135,0.5945945978
9286,710975,22,1,25,126.0,143.75,126.0,74,25,33.8,17,13,,19,285,Jay Green,10,28,60009436,64,G,35,2021,1,8,NARZ,79,23,1,,31,51,24,,0.7647058964,0.0434782617,0.6891891956,0.470588237
9287,705855,58,3,33,219.8,241.0,219.8,107,45,42.1,17,11,,26,532,Amauri Hardy,1,36,60009437,108,G,34,2021,1,5,ORE,245,28,7,,32,79,38,,0.6470588446,0.25,0.738317728,0.4810126722
9288,694830,19,27,122,592.1,626.0,592.1,175,106,60.6,54,30,,27,727,Cheikh Mbacke Diong,76,68,60009438,242,F,198,2021,1,33,UNLV,218,1,0,,36,174,106,,0.555555582,0.0,0.9942857027,0.6091954112
9289,695394,24,16,52,352.2,390.25,352.2,199,88,44.2,55,40,,18,491,Sidney Wilson,19,25,60009454,236,F,71,2021,1,6,SIUE,244,62,20,,49,137,68,,0.7272727489,0.3225806355,0.6884422302,0.4963503778
9290,712489,25,7,75,540.7,598.0,540.7,285,119,41.8,114,96,,18,572,Tristan Jarrett,21,41,60009455,376,G,96,2021,1,26,JACKST,306,119,42,,54,166,77,,0.8421052694,0.3529411852,0.5824561119,0.4638554156
9291,695271,0,2,14,67.0,70.25,67.0,22,14,63.6,6,2,,6,47,Ralueke Orizu,11,7,60009458,30,F,25,2021,1,2,GAS,329,0,0,,1,22,14,,0.3333333433,0.0,1.0,0.6363636255
9292,732359,7,0,11,59.1,65.25,59.1,32,13,40.6,9,4,,10,105,Myles Douglas,2,12,60009451,36,F,13,2021,1,1,STJOE,46,18,6,,5,14,7,,0.4444444478,0.3333333433,0.4375,0.5
9293,699338,42,7,66,364.8,393.25,364.8,137,63,46.0,42,25,,22,582,Kyonze Chavis,23,41,60009461,168,G,89,2021,1,22,NORFST,191,51,17,,31,86,46,,0.5952380896,0.3333333433,0.6277372241,0.5348837376
9294,694375,14,10,39,184.6,194.25,184.6,58,30,51.7,21,12,,24,357,Musa Jallow,14,52,60009474,73,G,53,2021,1,10,OHIOST,98,18,1,,13,40,29,,0.571428597,0.055555556,0.6896551847,0.7250000238
9295,722145,5,0,10,87.9,101.5,87.9,60,23,38.3,23,16,,4,93,Brandon Knapper,2,6,60009471,73,G,12,2021,1,4,EKENT,237,35,11,,15,25,12,,0.6956521869,0.3142857254,0.4166666567,0.4799999893
9296,757742,8,2,42,159.4,174.5,159.4,69,20,29.0,54,29,,12,283,Isaiah Williams,20,40,60009484,70,G-F,62,2021,1,11,JACKST,306,6,1,,23,63,19,,0.537037015,0.1666666716,0.913043499,0.3015873134
9297,694831,17,5,68,268.3,289.75,268.3,97,41,42.3,25,18,,17,418,Kene Chukwuka,21,49,60009487,115,F,89,2021,1,12,PEPP,337,50,15,,13,47,26,,0.7200000286,0.3000000119,0.4845360816,0.553191483
9298,732348,2,0,4,13.8,15.0,13.8,11,1,9.1,0,0,,4,45,Ivan Raut,0,2,60009476,3,F,4,2021,1,2,FORDM,53,8,1,,1,3,0,,0.0,0.125,0.2727272809,0.0
9299,705876,0,0,1,1.2,1.25,1.2,2,0,0.0,0,0,,3,3,Tadas Kararinas,0,1,60009496,0,F,1,2021,1,0,DREXEL,132,2,0,,0,0,0,,0.0,0.0,0.0,0.0
9300,694303,68,0,85,519.0,567.75,519.0,189,92,48.7,65,53,,24,694,Dre Marin,10,45,60009480,287,G,95,2021,1,27,SUTAH,78,113,50,,38,76,42,,0.8153846264,0.4424778819,0.4021163881,0.552631557
9301,695808,88,6,83,492.8,535.5,492.8,169,61,36.1,41,34,,29,900,Jeffrey Gary,11,54,60009500,197,G,94,2021,1,37,MERC,284,115,41,,35,54,20,,0.8292682767,0.3565217257,0.3195266128,0.3703703582
9302,709190,4,2,16,51.8,57.0,51.8,16,4,25.0,2,1,,13,137,Paul Djoko,8,16,60009502,11,G,24,2021,1,4,NKENT,154,11,2,,6,5,2,,0.5,0.1818181872,0.3125,0.400000006
9303,697208,22,1,33,149.4,171.75,149.4,76,24,31.6,25,19,,16,300,Donovan Sims,4,21,60009498,79,G,37,2021,1,10,MTNST,135,42,12,,29,34,12,,0.7599999905,0.2857142985,0.4473684132,0.3529411852
9304,706740,99,0,44,451.7,491.25,451.7,142,58,40.8,47,40,,26,736,Elijah Gonzales,7,48,60009504,183,G,51,2021,1,53,LAMON,326,60,27,,47,82,31,,0.8510638475,0.4499999881,0.5774647593,0.3780487776
9305,695470,1,1,4,36.5,39.25,36.5,13,7,53.8,0,0,,14,105,Alfis Pilavios,1,5,60009512,17,F,5,2021,1,6,OLD,138,6,3,,2,7,4,,0.0,0.5,0.538461566,0.571428597
9306,695367,15,3,13,91.5,99.5,91.5,25,9,36.0,18,11,,23,188,Kedrian Johnson,7,24,60009505,33,G,20,2021,1,8,WVIR,107,10,4,,10,15,5,,0.6111111045,0.400000006,0.6000000238,0.3333333433
9307,760837,0,0,0,0.0,0.0,0.0,2,0,0.0,0,0,,1,1,Noah Buono,0,1,60009513,0,G,0,2021,1,0,DUQ,51,1,0,,0,1,0,,0.0,0.0,0.5,0.0
9308,704225,25,5,85,571.5,608.5,571.5,193,122,63.2,139,89,,21,600,Gavin Kensmil,65,55,60009507,333,F,150,2021,1,29,SFAUS,291,3,0,,47,190,122,,0.6402877569,0.0,0.9844559431,0.6421052814
9309,710966,1,0,1,4.7,4.75,4.7,1,0,0.0,0,0,,4,7,Matt Weyand,0,0,60009549,0,F,1,2021,1,1,ARZ,247,1,0,,0,0,0,,0.0,0.0,0.0,0.0
9310,701076,48,0,94,403.0,457.25,403.0,205,75,36.6,29,20,,25,696,LaDavius Draine,11,55,60009531,212,G,105,2021,1,23,SOUMIS,143,121,42,,53,84,33,,0.6896551847,0.3471074402,0.4097560942,0.3928571343
9311,713915,3,2,35,157.7,168.75,157.7,58,25,43.1,17,11,,25,300,Geoff Hamperian,16,29,60009521,72,G,51,2021,1,11,YNGST,155,24,11,,6,34,14,,0.6470588446,0.4583333433,0.586206913,0.4117647111
